Samuel_Bogley,Blair_Lee_III
Harriet_Low,Abbot_Augustus_Low
Johan_Castberg,Johan_Christian_Tandberg_Castberg
"George_Calvert,_1st_Baron_Baltimore","John_Savile,_1st_Baron_Savile_of_Pontefract"
John_Breckinridge_(U.S._Attorney_General),John_Adair
Walter_Herbert_Rice,Jimmy_Carter
Temperance_%22Bones%22_Brennan,Hart_Hanson
José_Eduardo_dos_Santos,Agostinho_Neto
Eskimeaux,Frankie_Cosmos
John_Tyler,William_Henry_Harrison
Ayub_Khan_(general),Chaudhry_Muhammad_Ali
Frances_Ruffelle,Sonia_(singer)
List_of_Wizards_of_Waverly_Place_characters,Jennifer_Stone
Louis-Napoléon_Larochelle,Louis-Philippe_Pelletier
David_A._Katz,Bill_Clinton
Sophie_Fiennes,Martha_Fiennes
Cleto_González_Víquez,Ricardo_Jiménez_Oreamuno
Paul_Simon,Paul_McCartney
George_Ballas,Mark_Ballas
Robert_M._La_Follette_Sr.,Burr_W._Jones
Edward_H._Levi,John_T._Wilson
Matt_Fong,Kathleen_Brown
Adeyemi_Afolayan,Toyin_Afolayan
Roh_Tae-woo,Chun_Doo-hwan
Malik_Abrar_Ahmad,Asif_Ali_Zardari
John_King_Jr.,Barack_Obama
Pete_(Disney),Arthur_Burghardt
Mark_Antony,Julius_Caesar
Juan_Cancel_Ríos,Miguel_Hernández_Agosto
Effat_Marashi,Hossein_Marashi
Robert_Watson_Grimmer,Arthur_D._Ganong
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",Arthur_Balfour
Rumi,Muhammad
Wayne_Berry,Bill_Wood_(politician)
George_Jetson,Jeff_Bergman
John_Read_(Connecticut_politician),Samuel_Hanford
Lysius_Salomon,Pierre_Théoma_Boisrond-Canal
Lamar_Alexander,Jon_Kyl
William_Newcome,William_Stuart_(bishop)
G_M_Quader,Sheikh_Hasina
Qi_of_Xia,Yu_the_Great
Francis_White_(Virginia),Robert_White_(attorney_general)
Mustafa_Zaman_Abbasi,Ferdausi_Rahman
Munir_Ertegun,Mustafa_Kemal_Atatürk
"William_Sloane_Coffin,_Sr.",George_Blumenthal_(banker)
Vaiko,A._Ravichandran
David_Kohan,Marti_Noxon
"Frederick_Stanley,_16th_Earl_of_Derby",Hugh_Childers
Arvin_Boolell,Pravind_Jugnauth
Robert_S._Stevens,Richard_Crowley
Jean_Lapierre,Paul_Martin
Ira_Clifton_Copley,Richard_H._Whiting
Membathisi_Mdladlana,Thabo_Mbeki
William_Marvin,Andrew_Johnson
Robert_Todd_Lincoln,Abraham_Lincoln
Daniel_Bergman,Linn_Ullmann
Rafael_V._Mariano,Rodrigo_Duterte
Mini-Me,Scott_Evil
Alan_Thicke,Todd_Thicke
Bryce_Dallas_Howard,Ron_Howard
John_George_Bourinot_(elder),John_A._Macdonald
Sheikh_Mujibur_Rahman,Tajuddin_Ahmad
Millicent_Baxter,John_Macmillan_Brown
Gato_Del_Sol,Arthur_B._Hancock_III
Rahul_Bhatt,Alia_Bhatt
Živojin_Mišić,Peter_I_of_Serbia
Harvey_Bartle_III,George_H._W._Bush
Hunter_Tootoo,Dominic_LeBlanc
Carew_Reynell,"Robert_Carey,_1st_Earl_of_Monmouth"
Lech_Wałęsa,Waldemar_Pawlak
Matthew_Barzun,Mark_Brzezinski
Alison_Eastwood,Scott_Eastwood
Duncan_Fletcher_McCuaig,John_Thomas_Simpson
John_O'Leary_(ambassador),Bill_Clinton
Preetha_Vijayakumar,Vanitha_Vijayakumar
Osmund_de_Silva,Ena_de_Silva
Mina_Gerhardsen,Marte_Gerhardsen
Daniel_Azro_Ashley_Buck,Robert_B._Bates
Neal_McCaleb,George_W._Bush
Frank_Stanfield,"Vere_Ponsonby,_9th_Earl_of_Bessborough"
Robert_J._Shelby,Barack_Obama
Nigel_Lawson,Andrew_Robathan
Joe_Lhota,Rudy_Giuliani
Yegor_Gaidar,Boris_Yeltsin
Thomas_Frederick_Davies_(father),Samuel_Smith_Harris
"John_Peyto-Verney,_15th_Baron_Willoughby_de_Broke","John_Peyto-Verney,_14th_Baron_Willoughby_de_Broke"
Anne_Cox_Chambers,Jimmy_Carter
Lord_Walter_Kerr,Robert_O'Brien_FitzRoy
Yulia_Tymoshenko,Viktor_Yushchenko
"James_Hamilton,_2nd_Marquess_of_Hamilton","Ludovic_Stewart,_2nd_Duke_of_Lennox"
Capricia_Marshall,Bill_Clinton
June_Cleaver,Janine_Turner
Saddam_Hussein,Sa'dun_Hammadi
Mohammad-Reza_Sharifinia,Azita_Hajian
Alan_Blinken,Bill_Clinton
Silvio_Berlusconi,Giulio_Tremonti
Franklin_D._Roosevelt,Herbert_H._Lehman
Tashlultum,Shar-Kali-Sharri
Priscilla_Cooper_Tyler,John_Tyler
Michel_Debré,Maurice_Couve_de_Murville
Stanley_Armour_Dunham,Ann_Dunham
"Sir_James_Long,_5th_Baronet","John_Mordaunt,_Viscount_Mordaunt"
J._Michael_Riva,Maria_Riva
Muriel_Humphrey_Brown,David_Durenberger
Ben_Bernanke,Barack_Obama
She_Saihua,Yang_Ye
Scott_W._Skavdahl,Barack_Obama
Keith_Allen_(actor),Nira_Park
Methil_Devika,Mukesh_(actor)
Guru_Arjan,Guru_Ram_Das
William_Ewart_Gladstone,"John_Manners,_7th_Duke_of_Rutland"
Elizabeth_Carlsdotter_Gyllenhielm,Maria_Sofia_De_la_Gardie
"William_Plunket,_4th_Baron_Plunket",Richard_Chenevix_Trench
Roland_Franklin,Colin_Franklin_(bibliographer)
Mehdi_Bazargan,Karim_Sanjabi
Mark_Antony,Augustus
Elisabeth_Furse,"Peter_Haden-Guest,_4th_Baron_Haden-Guest"
Lloyd_Osbourne,Robert_Louis_Stevenson
William_M._Lanning,William_Howard_Taft
Raúl_Alfonsín,Mario_Losada
Quick_Draw_McGraw,Daws_Butler
Rhea_Pillai,Sanjay_Dutt
William_J._Martínez,Barack_Obama
Richard_Miles_(diplomat),George_H._W._Bush
Adrian_Monk,Andy_Breckman
Luci_Baines_Johnson,Lynda_Bird_Johnson_Robb
William_Wirt_Culbertson,John_Means_(politician)
Princess_Margriet_of_the_Netherlands,"Prince_Bernhard_of_Orange-Nassau,_van_Vollenhoven"
Marta_Suplicy,Eduardo_Suplicy
Samuel_Keeler,John_Betts_(Connecticut_politician)
Edith_Roosevelt,Cornelia_Cole_Fairbanks
Connie_Mack_III,Morris_Sheppard
Kathleen_Kinmont,Lorenzo_Lamas
Ebenezer_J._Hill,Robert_E._De_Forest
Jimmie_Lou_Fisher,Bill_Clinton
John_Hancock_(Australian_businessman),Gina_Rinehart
The_Mother_(How_I_Met_Your_Mother),Carter_Bays
"Henry_James,_1st_Baron_James_of_Hereford",William_Ewart_Gladstone
Avaz_Alakbarov,Ilham_Aliyev
Stanley_E._Bowdle,Nicholas_Longworth
Jonathan_Hunt_(Vermont_congressman),John_Webster_(governor)
John_Parke_Custis,Daniel_Parke_Custis
Jill_Abbott,Melinda_O._Fee
Robert_E._Hannegan,Harry_S._Truman
Charles_H._Percy,Paul_Douglas
Rebecca_Gernhardt_Cox,Ronald_Reagan
Joseph_Lavergne,Émilie_Barthe
Seamus_Heaney,Eavan_Boland
Bali_Ram_Bhagat,Rajiv_Gandhi
Mark_Antony,Lucius_Volcatius_Tullus_(consul_33_BC)
Viktor_Orbán,László_Kövér
P._Subbarayan,O._P._Ramaswamy_Reddiyar
Jack_Watson_(Presidential_adviser),Jimmy_Carter
Rosmah_Mansor,Abdul_Halim_of_Kedah
Xiang_of_Xia,Qi_of_Xia
Stephen_R._Bradley,Israel_Smith
Charles_D._Tandy,Anne_Valliant_Burnett_Tandy
Franklin_D._Roosevelt,Harry_Hines_Woodring
Maurice_de_Rothschild,Edmond_James_de_Rothschild
Patsy_Mink,Jimmy_Carter
Matt_Blunt,Roy_Blunt
Jim_Henson,Kermit_the_Frog
"Philip_Snowden,_1st_Viscount_Snowden",Neville_Chamberlain
Lucy_Mancini,Mario_Puzo
"Cecil_Calvert,_2nd_Baron_Baltimore",Charles_I_of_England
Jonathan_Trumbull,Matthew_Griswold_(governor)
Jesse_Jackson,Alan_Cranston
Nigel_Lawson,Geoffrey_Howe
Poonam_Mahajan,Priya_Dutt
Serge_Youriévitch,Edward_George_Warris_Hulton
Ann_Parker_Bowles,Tom_Parker_Bowles
Sonia_Gandhi,Rajiv_Gandhi
Trygve_Bratteli,Olav_Meisdalshagen
Gerald_Ford,Nelson_Rockefeller
Conrad_Grayson,Mike_Kelley_(writer)
Frank_Rolleston,"William_Downie_Stewart,_Jr."
Carrie_Perrodo,Hubert_Perrodo
Klaus_Kinski,Debora_Caprioglio
Lawrence_Hogan,"Winfield_M._Kelly,_Jr."
Karen_Walker_(Will_&_Grace),Max_Mutchnick
Katharine_Sergeant_Angell_White,E._B._White
Orrin_Henry_Ingram,Orrin_H._Ingram_II
Patrick_Bouvier_Kennedy,John_F._Kennedy
Alessandro_Nivola,Emily_Mortimer
William_Pearce_Howland,"Frederick_Hamilton-Temple-Blackwood,_1st_Marquess_of_Dufferin_and_Ava"
Albert_Speer,Adolf_Hitler
Princess_Leia,Carrie_Fisher
Walker_David_Miller,Bill_Clinton
Matthew_J._Perry,Jimmy_Carter
Harold_Macmillan,Hugh_Dalton
William_Kissam_Vanderbilt,William_Henry_Vanderbilt
István_Cs._Bartos,Arthur_Schopenhauer
Tanuja,Kumarsen_Samarth
Silvio_Berlusconi,Roberto_Formigoni
Gina_Abercrombie-Winstanley,Barack_Obama
Rayne_Pegg,Barack_Obama
Thomas_Theodore_Crittenden,John_S._Marmaduke
Daryl_Williams,Philip_Ruddock
Sirimavo_Bandaranaike,Dingiri_Banda_Wijetunga
Carlos_Fuentes,James_Joyce
Lee_Kuan_Yew,Goh_Chok_Tong
Pat_Brown,Ronald_Reagan
Joe_Biden,John_Kerry
Henry_Carlton_Cumberbatch,Benedict_Cumberbatch
Leslie_Stein,Eliot_Spitzer
Raymond_Patenôtre,Jacqueline_Thome-Patenôtre
Samuel_Keeler,Joseph_Platt
"Glenys_Kinnock,_Baroness_Kinnock_of_Holyhead",Gordon_Brown
Anthony_Eden,"Charles_Vane-Tempest-Stewart,_7th_Marquess_of_Londonderry"
Karunanidhi,M._G._Ramachandran
Anne_Armstrong,Jimmy_Carter
Ernest_Nathan_Morial,Sidney_Barthelemy
Moran_family,Lewis_Moran
R._Harmon_Drew_Sr.,Cecil_C._Lowe
Mahatma_Gandhi,Karamchand_Uttamchand_Gandhi
Orlan_Calayag,Benigno_Aquino_III
Hugh_Hefner,Kendra_Wilkinson
Siti_Hartinah,Suharto
Kem_Sokha,Nguon_Nhel
Judi_Dench,Rebekah_Elmaloglou
John_Wanamaker,Donald_M._Dickinson
Anne_E._Derse,Barack_Obama
"Harold_Alexander,_1st_Earl_Alexander_of_Tunis",William_Lyon_Mackenzie_King
John_Platt_(settler),John_Gregory_(settler)
"Thomas_Villiers,_1st_Earl_of_Clarendon","Frederick_North,_Lord_North"
"Sir_John_Robinson,_1st_Baronet,_of_Toronto",Henry_John_Boulton
Travis_Scott,Justin_Bieber
Raymond_Lovell,Margot_Ruddock
Manuel_Roxas,Elpidio_Quirino
Eulalia_Guzmán,Cuauhtémoc
Hakim_Said,Benazir_Bhutto
Alex_Himelfarb,Sheila_Copps
St._Frusquin,Leopold_de_Rothschild
Hun_Sen,Norodom_Sihanouk
Herbert_Hoover,Arthur_M._Hyde
William_Dodd_(ambassador),Frederic_M._Sackett
Mohan_Singh,Gorakh_Prasad_Jaiswal
J._B._Pritzker,Donald_Pritzker
Charles_Delemere_Haines,Charles_Tracey
Norman_Ollestad,Ingmar_Bergman
"Sir_Charles_Tennant,_1st_Baronet",Robert_Tweedie_Middleton
John_Brown_(Rhode_Island),Moses_Brown
Sar_Kheng,Hun_Sen
George_J._Mitchell,Bill_Clinton
Octavia_of_the_Julii,Gaius_Julius_Caesar_(Rome_character)
Liu_Kai-chi,Nicholas_Tse
Jackson_Browne,Bonnie_Raitt
Dick_Cheney,Al_Gore
Nathan_Goff_Jr.,Benjamin_Wilson_(congressman)
Philip_Hamilton,Angelica_Schuyler_Church
Edward_H._Rollins,Aaron_H._Cragin
Robert_Dimsdale,Arthur_Balfour
Regina_Peruggi,Rudy_Giuliani
Ram_Vilas_Paswan,Nitish_Kumar
Walter_Heller,John_F._Kennedy
Big_Four_(tennis),Andy_Murray
Stanley_Armour_Dunham,Barack_Obama
"James_Cornwallis,_4th_Earl_Cornwallis",Richard_Hurd_(bishop)
Horace_G._Knowles,William_Howard_Taft
Alysson_Paradis,Lily-Rose_Depp
Emma_Reynolds,Hilary_Benn
H._H._Asquith,Henry_Campbell-Bannerman
"Maximilien_de_Béthune,_Duke_of_Sully",Pierre_Jeannin
Duncan_Sandys,Harold_Macmillan
William_Holland_Wilmer,Adam_Empie
Nora_Walker,Sally_Field
Midge_and_Bob_Pinciotti,Tanya_Roberts
Edmond_Adolphe_de_Rothschild,Edmond_James_de_Rothschild
John_Quincy_Adams,Richard_Rush
Richard_Hambro,Carl_Joachim_Hambro_(banker)
Jerome_Eddy,James_C._Willson
Alena_(Encantadia),Pirena
David_Birkin,Lou_Doillon
Tony_Benn,Brian_Abel-Smith
Margaret_Thatcher,Harold_Macmillan
John_Thomson_Mason_(1787–1850),George_Mason
Sheikh_Abdullah,Syed_Mir_Qasim
Ammuna,Zidanta_I
Charlie_Wilson_(Ohio_politician),Greg_DiDonato
L._Richardson_Preyer,John_F._Kennedy
Jeb_Bush,Frank_Brogan
John_Z._Lee,Barack_Obama
Kitty_Forman,Fez_(That_'70s_Show)
Abraham_Lincoln,James_Buchanan
Thaddeus_Betts_(physician),"Thomas_Fitch,_V"
Robert_S._Strauss,George_H._W._Bush
Georges_Palante,Arthur_Schopenhauer
Rashida_Jones,Kidada_Jones
"Kenneth_Allen_Polite,_Jr.",Barack_Obama
"Frederick_North,_Lord_North","Augustus_FitzRoy,_3rd_Duke_of_Grafton"
Jack_Herrity,Jean_Packard
Richard_J._Cardamone,Ronald_Reagan
"James_Graham,_7th_Duke_of_Montrose",Ian_Smith
Adelbert_Ames,Elihu_Root
"Louisa_Hamilton,_Duchess_of_Abercorn","John_Russell,_6th_Duke_of_Bedford"
Duncan_Sandys,"Henry_Brooke,_Baron_Brooke_of_Cumnor"
Alfredo_de_Sá_Cardoso,Álvaro_de_Castro
Adam_Graves,Wayne_Gretzky
Sarvepalli_Radhakrishnan,Indira_Gandhi
Isaac_Stevens,James_Patton_Anderson
Nandamuri_Balakrishna,Nandamuri_Harikrishna
Donald_P._Hodel,Ronald_Reagan
Daniel_O'Connell,Lord_George_Beresford
"James_Waldegrave,_2nd_Earl_Waldegrave",Humphry_Morice_(MP_for_Launceston)
Thomas_S._Kleppe,Richard_Nixon
Chiara_Mastroianni,Christian_Vadim
Henry_Middleton,Peyton_Randolph
Peter_Slipper,Harry_Jenkins
William_J._Hughes,Bill_Clinton
Jackie_Aprile_Sr.,Vito_Spatafore
Shomu_Mukherjee,Tanuja
Neil_Kinnock,Michael_Foot
"Frederick_Hervey,_1st_Marquess_of_Bristol","Clotworthy_Upton,_1st_Baron_Templetown"
Li_Peng,Jiang_Zemin
Arnold_Schwarzenegger,Tom_McClintock
Nina_Pillard,Barack_Obama
Muslim_ibn_al-Hajjaj,Muhammad_al-Bukhari
Lindy_Boggs,George_W._Bush
Lisa_Murkowski,Mark_Begich
Josiah_Alexander_Van_Orsdel,Theodore_Roosevelt
George_Nattin,Jake_W._Cameron
Barbara_L._McQuade,Barack_Obama
Channing_H._Cox,Joseph_E._Warner
Han_Solo,Harrison_Ford
Narayan_Rane,Diwakar_Raote
Dwight_D._Eisenhower,Richard_Nixon
Gerald_Ford,Roy_Ash
"Grace_Poe_presidential_campaign,_2016",Grace_Poe
Kim_Jong-pil,Kim_Jong-il
Ned_Stark,Catelyn_Stark
Kathleen_Kennedy_Townsend,John_F._Kennedy
John_Davies_(businessman),Margaret_Thatcher
Bob_Angelle,Lorris_M._Wimberly
Robert_G._Neumann,Gerald_Ford
Lucien_Lamoureux,Roland_Michener
Donald_P._Bellisario,Deborah_Pratt
Einar_Gerhardsen,Martin_Tranmæl
"Charles_Paulet,_2nd_Duke_of_Bolton","Henry_Somerset,_2nd_Duke_of_Beaufort"
Linda_Thompson_(actress),Caitlyn_Jenner
Leonard_P._Stark,Barack_Obama
"A._V._Alexander,_1st_Earl_Alexander_of_Hillsborough",Winston_Churchill
Gautham_Karthik,Karthik_(actor)
Hailey_Nichol,Kaitlin_Cooper
Mark_Lippert,Barack_Obama
Winthrop_Rockefeller,Maurice_Britt
Thomas_Kean,Brendan_Byrne
Franklin_D._Roosevelt,James_Forrestal
"Thomas_Howard,_1st_Earl_of_Berkshire",Thomas_Fanshawe
Dick_Cheney,George_H._W._Bush
Erskine_Hamilton_Childers,Jack_Lynch
Georges_Pompidou,Alain_Poher
"John_Coleridge,_1st_Baron_Coleridge","Sir_Alexander_Cockburn,_12th_Baronet"
David_Pryor,Barbara_Mikulski
Kathryn_L._Shaw,Bill_Clinton
Princess_Irulan,Wensicia
Thomas_Milner_Gibson,"Granville_Leveson-Gower,_2nd_Earl_Granville"
Francis_White_(Virginia),Christian_Streit_White
Hal_Davis,Marvin_Gaye
"Spencer_Cavendish,_8th_Duke_of_Devonshire",William_Ewart_Gladstone
James_H._%22Jim%22_Brown,Paul_Hardy
Henry_L._Stimson,William_Howard_Taft
Chiang_Hsiao-chang,Chiang_Ching-kuo
Randy_Disher,List_of_Monk_characters
Tom_Vilsack,Barack_Obama
Jane_Fonda,Tom_Hayden
Gerald_Ford,Charles_A._Halleck
Early_life_and_career_of_Thomas_Jefferson,William_Short_(American_ambassador)
Jimmy_Cooper_(The_O.C.),Tate_Donovan
William_Ewart_Gladstone,"Granville_Leveson-Gower,_2nd_Earl_Granville"
Charles_C._Krulak,Bill_Clinton
Malcolm_MacDonald,Winston_Churchill
L._Ron_Hubbard,Margaret_Grubb
Stevens_Thomson_Mason_(Virginia),Wilson_Cary_Nicholas
"Sir_Charles_Tennant,_1st_Baronet","Sir_Charles_Cameron,_1st_Baronet"
Eddie_Fisher_(singer),Connie_Stevens
Lindsay_Thompson,Charles_Gawith
Don_Gordon_(actor),Helen_Westcott
"Henry_FitzRoy,_1st_Duke_of_Grafton","Henry_Sydney,_1st_Earl_of_Romney"
Padmé_Amidala,Jacen_Solo
Kim_Jong-un,Kim_Jong-il
William_Howard_Taft,Benjamin_Harrison
Samuel_Alito,George_W._Bush
Charan_Singh,Indira_Gandhi
Joe_Osborn,Ricky_Nelson
Ramon_Magsaysay,Oscar_Castelo
Eliphalet_Lockwood_(deacon),Joseph_Platt
Nicole_Morier,Charlotte_Gainsbourg
Teodoro_Obiang_Nguema_Mbasogo,Vicente_Ehate_Tomi
Compton_I._White,Abe_Goff
Peter_Hall_(director),Leslie_Caron
Lady_Bird_Johnson,Jacqueline_Kennedy_Onassis
Dora_Bakoyannis,Petros_Molyviatis
Emily_Thorne,Charlotte_Grayson
Jeremiah_S._Black,Abraham_Lincoln
Jenny_von_Westphalen,Ludwig_von_Westphalen
"F._E._Smith,_1st_Earl_of_Birkenhead","Stanley_Buckmaster,_1st_Viscount_Buckmaster"
Giulio_Andreotti,Aldo_Moro
Richard_Ledgett,Barack_Obama
John_Platt_(settler),Samuel_Hayes_(settler)
Nelson_W._Aldrich,Benjamin_T._Eames
Johannes_Lampe,Justin_Trudeau
John_Betts_(Connecticut_politician),Samuel_Hanford
Orrin_Henry_Ingram,John_R._Ingram_(businessman)
Diplo,M.I.A._(rapper)
Nasir_Hussain,Tahir_Hussain
Anil_Kapoor,Annu_Kapoor
José_Batlle_y_Ordóñez,Feliciano_Viera
James_Ryan_(Irish_politician),Éamon_de_Valera
Tikiri_Kobbekaduwa,Mahinda_Rajapaksa
Yogi_Horton,Aretha_Franklin
Princess_Fahrelnissa_Zeid,Prince_Zeid_bin_Hussein
Christopher_Coppola,Roman_Coppola
Douglas_J._Bennet,Robert_J._McCloskey
Ken_Detzner,Jeb_Bush
Thomas_Hale_Boggs_Jr.,Cokie_Roberts
Jacqueline_Thome-Patenôtre,Raymond_Patenôtre
Paul_Keating,Bob_Hawke
William_A._Schnader,Gifford_Pinchot
Roger_H._Zion,Winfield_K._Denton
Naram-Sin_of_Akkad,Manishtushu
Jane_Fonda,Peter_Fonda
James_Richard_Cheek,Bill_Clinton
Hong_Dae-yong,Tycho_Brahe
Zhang_Dejiang,Yu_Zhengsheng
Andrew_Jackson,John_Quincy_Adams
Ulysses_S._Grant,Abraham_Lincoln
Fernando_M._Olguin,Barack_Obama
Fabian_O'Dea,Roland_Michener
"Frederick_Hamilton-Temple-Blackwood,_3rd_Marquess_of_Dufferin_and_Ava","Terence_Hamilton-Temple-Blackwood,_2nd_Marquess_of_Dufferin_and_Ava"
"Anne_St_Leger,_Baroness_de_Ros","Anne_of_York,_Duchess_of_Exeter"
Kramer_Morgenthau,Henry_Morgenthau_III
Jack_Hazlett,John_Hazlitt
Carrie_Ingalls,Rose_Wilder_Lane
Gregory_Tarver,Lydia_P._Jackson
George_C._McGhee,John_F._Kennedy
Miss_Havisham,Gillian_Anderson
John_Quincy_Adams,George_Washington
Billy_Davis_(Mississippi_politician),Ronald_Reagan
L._K._Advani,Sonia_Gandhi
Ron_Bloom,Barack_Obama
Gershwin_A._Drain,Barack_Obama
Janet_Ellis,Robin_Bextor
Les_AuCoin,Ed_Lindquist
Avraham_Harman,Yitzhak_Rabin
Andrea_(The_Walking_Dead),The_Governor_(The_Walking_Dead)
Anna_Wing,Philip_O'Connor
"Charles_Brandon,_1st_Duke_of_Suffolk","Mary_Tudor,_Queen_of_France"
John_G._Koeltl,Bill_Clinton
Marc_Mezvinsky,Bill_Clinton
Abdul_Hamid_(politician),Sheikh_Hasina
Vincent_Corleone,Fredo_Corleone
Clyde_F._Bel_Jr.,Mary_Landrieu
Floyd_J._McCree,Harry_K._Cull
Sagar_Kashyap,Saar_Kashyap
Yuan_Shikai,Lou_Tseng-Tsiang
Steven_Ford,Thomas_Gardner_Ford
Robert_Hannigan,Boris_Johnson
Louisa_Adams,Elizabeth_Monroe
Jeffrey_S._Bivins,Bill_Haslam
Walter_Mondale,Nelson_Rockefeller
Ulysses_S._Grant,James_William_Marshall
Ralph_Norman_Bauer,Lorris_M._Wimberly
William_C._Canby_Jr.,Jimmy_Carter
Eddie_Mesa,Rosemarie_Gil
Wayne_Berry,Bernard_Collaery
Bettino_Craxi,Amintore_Fanfani
Stanley_Allen_Bastian,Barack_Obama
Reginald_McKenna,Winston_Churchill
"William_Cecil,_1st_Baron_Burghley",Edward_VI_of_England
"John_George_Dodson,_1st_Baron_Monk_Bretton",William_Ewart_Gladstone
Isaac_Foot,"Sir_Charles_Hanson,_1st_Baronet"
Hussein_Onn,Ismail_Abdul_Rahman
Nancy_L._Ward,Barack_Obama
Harold_Lloyd,Buster_Keaton
Peter_Coleman,John_Hewson
Thomas_Benedict_(II),"John_Betts,_Jr."
Gary_A._Grappo,George_W._Bush
Elizabeth_Schuyler_Hamilton,Philip_Jeremiah_Schuyler
Evelyn_Nesbit,Harry_Kendall_Thaw
Frank_Jay_Gould,George_Jay_Gould_I
Ivan_Turgenev,Arthur_Schopenhauer
James_Ervan_Parker,Cher
Michael_Corleone,Connie_Corleone
Kim_Edward_Beazley,Betty_Judge
Yang_Ye__Yang_Ye__1,She_Saihua
Gough_Whitlam,Bill_Hayden
Ulysses_S._Grant_presidential_administration_scandals,Andrew_Johnson
Vasantdada_Patil,Babasaheb_Bhosale
Virgilio_de_los_Reyes,Benigno_Aquino_III
Robert_Mugabe,Morgan_Tsvangirai
Andrea_Rabagliati,Jacob_Bright
Hussein_Kamel_al-Majid,Raghad_Hussein
Leslie_Lynch_King_Sr.,Dorothy_Ayer_Gardner_Ford
Glenn_Rhee,Sophia_Peletier
"William_Cavendish,_5th_Duke_of_Devonshire","William_Cavendish,_6th_Duke_of_Devonshire"
Lee_Yeongdo,Ursula_K._Le_Guin
William_Pember_Reeves,William_Reeves_(journalist)
Pamela_Ann_Rymer,Ronald_Reagan
Sylvana_Tomaselli,"Claire_Windsor,_Countess_of_Ulster"
John_Berrien_Lindsley,Adrian_Van_Sinderen_Lindsley
Thomas_Tidwell,Barack_Obama
Ninian_Edwards,John_McLean_(Illinois_politician)
"Arthur_Wellesley,_1st_Duke_of_Wellington",George_IV_of_the_United_Kingdom
Mo_Udall,Ed_Pastor
Abdullah_Ahmad_Badawi,Najib_Razak
P._K._Gurudasan,Mukesh_(actor)
John_Wanamaker,Benjamin_Harrison
Willie_Robertson,Jase_Robertson
Anne_Armstrong,Jimmy_Carter
George_H._W._Bush,John_A._Scali
Pompey,Marcus_Claudius_Marcellus_(consul_51_BC)
Warren_G._Harding,Theodore_E._Burton
Maya_Hanoomanjee,Navin_Ramgoolam
Sean_Penn,Chris_Penn
Odell_Pollard,Winthrop_Rockefeller
Donna_Hutchinson,Jim_Hendren
Erol_Sabancı,Hacı_Sabancı
John_Tyler,John_J._Crittenden
List_of_Dune_secondary_characters,Robert_Russell_(actor)
Cato_the_Elder,Tiberius_Sempronius_Longus_(consul_194_BC)
Betty_Ford,Judy_Agnew
Walter_Mondale,Bill_Clinton
Farooq_Leghari,Abdul_Sattar_(diplomat)
Stuart_A._Levey,Barack_Obama
Kidada_Jones,Tupac_Shakur
James_Monroe_Trotter,Blanche_Bruce
William_Cranch,Thomas_Jefferson
Rafael_Nieto_Navia,Héctor_Gros_Espiell
Madame_Nhu,Madame_Khánh
"Charles_Grey,_2nd_Earl_Grey",Richard_FitzPatrick
Hezekiah_Rogers,Thaddeus_Betts_(physician)
"Michael_Martin,_Baron_Martin_of_Springburn",Richard_Buchanan_(politician)
Richard_C._Casey,Bill_Clinton
Andrew_Jackson_Donelson,Daniel_Smith_Donelson
Charles_A._Ray,Barack_Obama
Patricia_Pearson,Geoffrey_Pearson
Ulysses_S._Grant_presidential_administration_scandals,Schuyler_Colfax
John_Platt_(settler),James_Olmsted
Daniel_O'Connell,"Sir_Frederick_Shaw,_3rd_Baronet"
Erskine_Hamilton_Childers,Éamon_de_Valera
Djedefhor,Sneferu
William_A._Clark,Thomas_H._Carter
Habib_Bourguiba,Muhammad_VIII_al-Amin
Carla_Qualtrough,Justin_Trudeau
William_R._Day,John_Bassett_Moore
Joey_Smallwood,George_VI
John_Tyler,William_Branch_Giles
Ngô_Đình_Nhu,Nguyễn_Đình_Thuận
Walter_Mondale,Miles_Lord
Rosalind_Peychaud,Jalila_Jefferson-Bullock
"Thelma_Furness,_Viscountess_Furness",Prince_Aly_Khan
Dudley_Williams_(judge),Robert_Menzies
George_W._Bush,Rick_Perry
Talia_Shire,Jack_Schwartzman
Robert_Orr_(executive),Barack_Obama
"Edward_Stanley,_Lord_Stanley_(politician,_born_1894)",Neville_Chamberlain
Irene_Mathyssen,Niki_Ashton
"Sir_Charles_Tennant,_1st_Baronet",George_Anderson_(MP)
Susan_H._Black,George_H._W._Bush
Robert_Duncan_Wilmot,Daniel_Lionel_Hanington
Arturo_Alessandri,Abraham_Oyanedel
Sam_Strachan,Chrissie_Williams
Frau_Farbissina,Mindy_Sterling
Mary_Sachs,Ernest_Sachs
Edward_Woodward,Michele_Dotrice
Alan_David_Lourie,George_H._W._Bush
Yawar_Waqaq,Inca_Roca
Warren_Wiebe,Celine_Dion
Frank_Almaguer,Bill_Clinton
Konstantinos_Mitsotakis,Konstantinos_Karamanlis
Daniel_Azro_Ashley_Buck,George_Edward_Wales
Daniel_James_(businessman),Anson_Green_Phelps
Pat_Brown,Stanley_Mosk
Benjamin_Thomas_(congressman),Charles_Francis_Adams_Sr.
Richard_Kuh,Robert_M._Morgenthau
Prescott_Bush,Abraham_A._Ribicoff
