Samuel_Bogley,Blair_Lee_III
Paul_Dhinakaran,D._G._S._Dhinakaran
Susan_Ford,Steven_Ford
"John_Betts,_Jr.",James_Lockwood_(Connecticut_politician)
Chiang_Kai-shek,Soong_Mei-ling
Masa_Nakayama,Hayato_Ikeda
Ron_Dellums,Pete_Stark
Belisario_Betancur,Julio_César_Turbay_Ayala
Mark_Ridley-Thomas,Yvonne_Brathwaite_Burke
André_Pratte,Justin_Trudeau
Abdul_Taib_Mahmud,Adenan_Satem
Dan_Glickman,Mike_Espy
Bettina_Moissi,Aleksandër_Moisiu
Pierre_Turgeon,Wayne_Gretzky
Susan_Combs,George_W._Bush
Gregory_Jaczko,Barack_Obama
Xi_Jinping,Li_Yuanchao
Peter_Tarnoff,Bill_Clinton
Charles_Breckenridge_Faris,Franklin_D._Roosevelt
Charles_E._Johnson_(government_official),Barack_Obama
Rupert_Murdoch,Sarah_Murdoch
Maureen_Reagan,Michael_Reagan
Asif_Ali_Zardari,Benazir_Bhutto
Brian_Kinney,Justin_Taylor
George_Smathers,Russell_B._Long
Virginia_deGravelles,Charles_deGravelles
Watban_Ibrahim_al-Tikriti,Saddam_Hussein
Ghatotkacha,Hidimbi
List_of_Tru_Calling_characters,Shawn_Reaves
Arthur_Griffith-Boscawen,Neville_Chamberlain
Nicholas_F._Brady,Ronald_Reagan
Romina_Power,Taryn_Power
Prabowo_Subianto_Djojohadikusumo,Titiek_Suharto
Frederick_Frelinghuysen_(general),Philemon_Dickinson
Donald_Rumsfeld,George_W._Bush
Karl_Popper,Arthur_Schopenhauer
"Rupert_Guinness,_2nd_Earl_of_Iveagh","Benjamin_Guinness,_3rd_Earl_of_Iveagh"
Silvio_Berlusconi,Romano_Prodi
Dina_Pathak,Vivaan_Shah
Tokugawa_Tsunayoshi,Emperor_Higashiyama
Michael_Bloomberg,Bill_de_Blasio
Éamon_de_Valera,Seán_T._O'Kelly
Rubén_Díaz_Sr.,Pedro_Espada_Jr.
Abdurahman_Khadr,Omar_Khadr
Shakti_Prasad,Aishwarya_Arjun
Michael_Corleone,Connie_Corleone
Wojciech_Jaruzelski,Zbigniew_Messner
Gerald_Ford,F._David_Mathews
Zuhrah_ibn_Kilab,Muhammad
Chris_White_(saxophonist),Mick_Jagger
Solomon_Oliver_Jr.,Bill_Clinton
Scott_Trimble,Barack_Obama
Anno_Birkin,Charlotte_Gainsbourg
"Francis_Fane,_1st_Earl_of_Westmorland",Laurence_Whitaker
Grover_Cleveland,Marcus_M._Drake
Slobodan_Milošević,Zoran_Lilić
Ray_Lyman_Wilbur,Herbert_Hoover
David_Watkins_(Australian_politician),John_Estell
Michael_Wayne,Patrick_Wayne
Thomas_Kean,George_W._Bush
Martin_Van_Buren,Amos_Kendall
Richard_Burton,Sally_Burton
Dr._Neil_Roberts,Seth_Cohen
Felix_Perez_Camacho,Eddie_Calvo
John_Kerry,United_States_Secretary_of_State
Ruhollah_Khomeini,Mohammad-Ali_Rajai
Joseph_M._McCormick,Ruth_Hanna_McCormick
Eileen_Rominger,Barack_Obama
"Frederick_Stanley,_16th_Earl_of_Derby","Henry_Petty-Fitzmaurice,_5th_Marquess_of_Lansdowne"
Laurence_Tisch,Preston_Robert_Tisch
Jon_Tenney,Teri_Hatcher
Bob_Wolff,Curt_Gowdy
Siti_Hasmah_Mohamad_Ali,Salahuddin_of_Selangor
George_H._W._Bush,David_K._E._Bruce
Preston_Robert_Tisch,Ronald_Reagan
Richard_Dean_Starr,Edgar_Allan_Poe
"Frederick_Stanley,_16th_Earl_of_Derby","Sir_Thomas_Fermor-Hesketh,_5th_Baronet"
Herbert_Spiro,Gerald_Ford
Paul_Atreides,Frank_Herbert
Natalie_Teeger,Adrian_Monk
Charles_Kerruish,Victor_Kneale
Panini_Ilangakoon,S._W._R._D._Bandaranaike
Katherine_B._Forrest,Barack_Obama
Gamini_Dissanayake,Sirimavo_Bandaranaike
Akbar_Hashemi_Rafsanjani,Ali_Khamenei
Charles_Caesar,"John_Colepeper,_1st_Baron_Colepeper"
Zach_Dawes,Lisa_Marie_Presley
Isabel_Rockefeller_Lincoln,Percy_Avery_Rockefeller
Jack_Straw,Tony_Blair
Marcela_Agoncillo,Felipe_Agoncillo
Derek_Chollet,Barack_Obama
Cleopatra,Cleopatra_Selene_II
Noonie_Bao,Avicii
Paser_I,Ay
Francis_Bowes_Sayre_Sr.,Jessie_Woodrow_Wilson_Sayre
P._K._Smith,Ashton_B._Collier
Paul_G._Byron,Barack_Obama
Edith_Roosevelt,Theodore_Roosevelt
Cole_Turner,Julian_McMahon
Ambrose_L._Jordan,John_Van_Buren
Sok_An,Hun_Sen
John_Benedict,Joseph_Platt
Rafic_Hariri,Selim_Hoss
Joseph_Platt,John_Benedict
John_Breaux,Bill_Clinton
Dariusz_Rosati,Władysław_Bartoszewski
"Charles_Jenkinson,_1st_Earl_of_Liverpool",John_Elliot_(Royal_Navy_officer)
Everett_Dirksen,Leverett_Saltonstall
Farouk_al-Sharaa,Bashar_al-Assad
Francesca_Hilton,Richard_Hilton
Dan_Quayle,Richard_Lugar
Samuel_Chase,George_Washington
Jean_Le_Moyne,Pierre_Trudeau
"Charles_Paulet,_2nd_Duke_of_Bolton",John_Richmond_Webb
Chiang_Kai-shek,Chen_Mingshu
John_Seward_Johnson_I,Barbara_Piasecka_Johnson
Timeline_of_the_first_prime_ministership_of_Winston_Churchill,Neville_Chamberlain
John_Steed,Ralph_Fiennes
Anastasio_Somoza_Debayle,Francisco_Urcuyo
Paul_Bremer,Adnan_Pachachi
"Charles_Paulet,_2nd_Duke_of_Bolton","Henry_Somerset,_2nd_Duke_of_Beaufort"
Pamela_J._H._Slutz,Barack_Obama
Patti_Davis,Ronald_Reagan
Franklin_Clarence_Mars,Ethel_V._Mars
John_Platt_(settler),James_Olmsted
Olof_Palme,Thorbjörn_Fälldin
Raymond_Postgate,John_Percival_Postgate
Padmé_Amidala,Kylo_Ren
Presidency_of_Rodrigo_Duterte,Elizabeth_Zimmerman
Joseph_Bruno,David_Paterson
Pranab_Mukherjee,V._P._Singh
"Nathan_Rothschild,_1st_Baron_Rothschild",Samuel_George_Smith
Mark_Boulware,Barack_Obama
Deborah_Ann_Minardos,"Arthur_Loew,_Jr."
Samuel_Ealy_Johnson_Sr.,Luci_Baines_Johnson
Frederick_Lucas,Henry_Grattan_(junior)
Kate_Robbins,Paul_McCartney
Julius_Caesar_(judge),"Sir_Gilbert_Gerard,_1st_Baronet_of_Harrow_on_the_Hill"
Eugene_S._Pulliam,Ben_Quayle
Ryamizard_Ryacudu,Abdurrahman_Wahid
List_of_The_Unit_characters,Nicole_Steinwedell
Fernando_Osorio,Cristian_Castro
Lindsay_Thompson,Rupert_Hamer
Thomas_Chaucer,Henry_IV_of_England
Slobodan_Milošević,Milan_Milutinović
Weston_Adams_(diplomat),Ronald_Reagan
Martin_D._Hardin,Charles_A._Wickliffe
Roman_Coppola,Marc_Coppola_(actor)
Stanley_Baldwin,"Robert_Horne,_1st_Viscount_Horne_of_Slamannan"
Alicia_Warrington,Kelly_Osbourne
William_R._Day,John_K._Richards
Mohammad_al-Atrash,Bashar_al-Assad
John_Lennon,Julia_Lennon
"Frederick_Stanley,_16th_Earl_of_Derby","Sir_Thomas_Fermor-Hesketh,_5th_Baronet"
Vibhishana,Kaikesi
William_Henry_Gleason,William_W._J._Kelly
William_Francis_Ganong,James_H._Ganong
Minnie_Marx,Al_Shean
Marty_O'Brien,Lindsay_Lohan
Livia_Soprano,David_Chase
Charan_Das_Mahant,Karuna_Shukla
Andrew_Mellon,Robert_Worth_Bingham
Tom_Hayden,Herschel_Rosenthal
John_Courtenay_(1738–1816),"Sir_Robert_Peel,_1st_Baronet"
José_Sarney,João_Figueiredo
Olaus_Islandsmoen,Halvdan_Koht
Maud_Chaworth,Isabella_de_Beauchamp
"Wills_Hill,_1st_Marquess_of_Downshire","Augustus_FitzRoy,_3rd_Duke_of_Grafton"
Liu_Shaoqi,Mao_Zedong
Ratna_Pathak,Shahid_Kapoor
M._Rony_Francois,Jeb_Bush
Patrick_Duddy,George_W._Bush
Pierre_de_Cossé_Brissac,Maurice_Herzog
Douglas_J._Bennet,Michael_S._Roth
"Hugh_Percy,_1st_Duke_of_Northumberland","George_Montagu,_1st_Duke_of_Montagu"
Juan_María_Bordaberry,Domingo_Bordaberry
Adelbert_Ames,Jefferson_Davis
"Francis_D'Arcy-Osborne,_7th_Duke_of_Leeds","George_Osborne,_6th_Duke_of_Leeds"
"Thomas_Darcy,_1st_Baron_Darcy_of_Chiche",John_Gage_(Tudor_politician)
Atikah_bint_Murrah,Muhammad
Mary_Louise_Smith_(Republican_Party_leader),George_H._W._Bush
Kabir_Hashim,Ranil_Wickremesinghe
Lachlan_Murdoch,Rupert_Murdoch
Steven_Saylor,Gore_Vidal
Henry_Lascelles_(1690–1753),William_Smelt
Clifton_Daniel,Bess_Truman
Sue_Snell,Amy_Irving
Earl_Butz,Richard_Nixon
"William_Cecil,_1st_Baron_Burghley",Elizabeth_I_of_England
Joseph_Calvitt_Clarke_Jr.,Gerald_Ford
Doug_Holyday,Norm_Kelly
Richard_Swett,George_W._Bush
Khadija_bint_Khuwaylid,Muhammad
John_Quincy_Adams,William_Short_(American_ambassador)
Paul_Sarbanes,Barbara_Mikulski
Franklin_D._Roosevelt,Francis_Biddle
Anne_Armstrong,Gerald_Ford
Mahmoud_Abbas,Nabil_Shaath
Professor_Shonku,Satyajit_Ray
Mike_Huckabee,Jim_Guy_Tucker
Tokugawa_Yoshimune,Tokugawa_Mitsusada
Jeyaraj_Fernandopulle,Chandrika_Kumaratunga
Hyuk_Shin,Justin_Bieber
Diosdado_Macapagal,Purita_Macapagal
Eric_Douglas,Joel_Douglas
Asghar_Khan,Iskander_Mirza
Frank_Frantz,Theodore_Roosevelt
José_Batlle_y_Ordóñez,Claudio_Williman
Stuart_A._Levey,George_W._Bush
Pamela_Peck,Pai_Hsien-yung
Syed_Masood_Kausar,Nawaz_Sharif
Dag_Coward,Rolf_Waaler
Julia_Warhola,James_Warhola
Julius_Caesar,Pompeia_(wife_of_Julius_Caesar)
William_Stephen_Poyntz,John_Smith_(Wendover_MP)
Sashadhar_Mukherjee,Subodh_Mukherjee
Cecil_Franklin,Helen_Bentwich
Ronald_Reagan,George_Chandler
Theodore_Roosevelt,Edith_Roosevelt
Robert_White_(judge),Christian_Streit_White
Anthony_Eden,Winston_Churchill
Murray_Kushner,Charles_Kushner
Shane_Leslie,Robert_Hugh_Benson
Bernard_Braden,Barbara_Kelly
Michael_Joseph_Melloy,George_W._Bush
Mark_Dayton,Jerry_Brown
Robert_Peel,"Thomas_Denman,_1st_Baron_Denman"
William_Jackson_Creel,William_Lansing_Gleason
Saul_Landau,Nina_Serrano
Clinton_L._Merriam,Ellis_H._Roberts
James_Lawrence_Fly,Franklin_D._Roosevelt
Beryl_A._Howell,Barack_Obama
Jeannette_Ramos,Lorenza_Ramírez_de_Arellano
María_del_Carmen_Martínez-Bordiú_y_Franco,"Carmen_Franco,_1st_Duchess_of_Franco"
Abel_Smith_(1717–1788),William_Baker_(1743–1824)
Slobodan_Milošević,Vojislav_Koštunica
Kim_Jong-nam,Kim_Jong-chul
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","Oliver_Russell,_2nd_Baron_Ampthill"
Kim_Sung-ae,Kim_Il-sung
Gerald_Long,Mike_Smith_(Louisiana_politician)
Tara_Knowles,Jax_Teller
Alec_Baldwin,William_Baldwin
Oona_Chaplin,Geraldine_Chaplin
"Frederick_Hervey,_4th_Earl_of_Bristol","John_Griffin,_4th_Baron_Howard_de_Walden"
Michele_Dotrice,Roy_Dotrice
List_of_Dune_secondary_characters,Ghanima_Atreides
Saddam_Hussein,Michel_Aflaq
Suleiman_Frangieh,Saeb_Salam
Albert_Hammond_Jr.,Sean_Lennon
Joseph-Éna_Girouard,William_John_Watts
Anna_Murdoch_Mann,Rupert_Murdoch
Aung_San_Suu_Kyi,Thein_Sein
Gary_Hart,Barack_Obama
"Robert_Grosvenor,_1st_Marquess_of_Westminster","Sir_Stephen_Glynne,_9th_Baronet"
Nancy_Lee_Bass,Perry_Richardson_Bass
Dada_Maheshvarananda,Noam_Chomsky
Thomas_Robert_McInnes,James_Cunningham_(Canadian_politician)
"Sir_John_Gladstone,_1st_Baronet","Sir_Francis_Blake,_3rd_Baronet,_of_Twizell_Castle"
Moses,Miriam
Yuan_Shikai,Zhang_Xun_(Qing_loyalist)
Fritz_Todt,Adolf_Hitler
Trinidad_Roxas,Esperanza_Osmeña
George_H._W._Bush,Stansfield_Turner
Ahmed_Kemaleddin,Osman_I
Ena_de_Silva,Osmund_de_Silva
Gerald_and_Sheila_Broflovski,Mary_Kay_Bergman
Leónidas_Plaza,Lizardo_García
Jordan_Brauninger,Stephanie_Miller
Supriya_Pathak,Imaad_Shah
Taher_Fakhruddin,Khuzaima_Qutbuddin
Ione_Christensen,Pierre_Trudeau
Stanley_Baldwin,Ramsay_MacDonald
Jon_Purnell,George_W._Bush
"Henry_Northcote,_1st_Baron_Northcote","William_Mansfield,_1st_Viscount_Sandhurst"
Richard_W._Goldberg,George_H._W._Bush
George_Howard_Earle_III,Gifford_Pinchot
Oliver_Bosbyshell,Benjamin_Harrison
Oswald_Mosley,Isidore_Salmon
Jack_Birney,Jeannette_McHugh
Nancy_Lincoln,Tom_Hanks
Tlacaelel,Itzcoatl
Frederick_P._Rose,Daniel_Rose_(real_estate_developer)
Douglas_MacArthur_II,John_F._Kennedy
Ben_Gunn_(Treasure_Island),Robert_Louis_Stevenson
Manjula_Ghattamaneni,Mahesh_Babu
Lynn_Swann,George_W._Bush
Charles_Clark_(judge),Richard_Nixon
Thomas_Lee_(Virginia_colonist),"Sir_William_Gooch,_1st_Baronet"
Andreas_Papandreou,Georgios_Rallis
"Robert_Gascoyne-Cecil,_5th_Marquess_of_Salisbury",George_VI
Francis_A._Nixon,Hannah_Milhous_Nixon
Neferu_I,Intef_III
Robert_Davidson_(Canadian_politician),John_Thomas_Hackett
James_Meacham,George_Perkins_Marsh
"Molyneux_Shuldham,_1st_Baron_Shuldham",John_Byron
Natalia_Vodianova,Antoine_Arnault
Mary_O'Rourke,Brian_Cowen
Andrea_Rabagliati,Agnes_McLaren
Lucy_of_Bolingbroke,"Ranulf_le_Meschin,_3rd_Earl_of_Chester"
Charles_W._Fairbanks,Theodore_Roosevelt
William_Glover_(MP),"Sir_Roger_Townshend,_1st_Baronet"
The_Young_and_the_Restless_characters_(1990s),Bradley_Bell
Adam_Phillips_(musician),Cher
Damian_Marley,Ziggy_Marley
David_H._McCormick,George_W._Bush
Giulio_Andreotti,Giuliano_Amato
"Edward_Marjoribanks,_2nd_Baron_Tweedmouth",Harold_Tennant
Kenan,Seth
Amber_Moore,Bradley_Bell
Manuel_Villar,Juan_Flavier
Ethan_A._Hitchcock_(Interior),Theodore_Roosevelt
Angus_Hambro,"Robert_Yerburgh,_1st_Baron_Alvingham"
List_of_The_Game_characters,Coby_Bell
William_Pember_Reeves,Samuel_Paull_Andrews
Andre_Lindal,Justin_Bieber
M4SONIC,Usher_(singer)
Tokugawa_Masako,Oeyo
Sydney_Carton,Charles_Dickens
Saafir,Tupac_Shakur
Daniel_Webster,Millard_Fillmore
Suhaila_Noah,Siti_Hasmah_Mohamad_Ali
Michael_L._Connor,Barack_Obama
Scott_Brown_(politician),Elizabeth_Warren
Joseph_Stephen_Crane,Martine_Carol
Thomas_Fitch_(governor),Samuel_Comstock
John_T._Noonan_Jr.,Ronald_Reagan
William_P._Barr,George_H._W._Bush
Jim_Guy_Tucker,Bill_Clinton
Gopinath_Munde,Jairam_Ramesh
William_Brownfield,George_W._Bush
Khaleda_Zia,Kazi_Zafar_Ahmed
Charles_Rudolph_Walgreen_Jr.,Charles_Rudolph_Walgreen
Edmund_C._Weeks,William_Henry_Gleason
Franklin_D._Roosevelt,Henry_A._Wallace
Deng_Zihui,Mao_Zedong
James_C._Smith,Jeb_Bush
Rohan_Sippy,Ramesh_Sippy
Laurence_Whitaker,"Mildmay_Fane,_2nd_Earl_of_Westmorland"
Raúl_Alfonsín,Carlos_Raúl_Contín
Andrew_Dickson_White,George_Bancroft
Elizabeth_Dole,Richard_Nixon
Abigail_Adams,Ann_Gerry
Sanjana_Kapoor,Karan_Kapoor
Ted_Kennedy,Paul_G._Kirk
Gertrude_Vanderbilt_Whitney,Cornelius_Vanderbilt_II
William_Westmoreland,Lyndon_B._Johnson
Lord_Charles_FitzRoy_(British_Army_officer),"Frederick_Hervey,_1st_Marquess_of_Bristol"
Bette_Midler,The_Kipper_Kids
Nicholas_Tsoucalas,Ronald_Reagan
William_R._Frist,"Thomas_F._Frist,_III"
Marcus_Licinius_Crassus,Cicero
Antonino_P._Roman,Felicito_Payumo
José_Hazim_Frappier,Eduardo_Estrella
Mahmoud_Abbas,Ismail_Haniyeh
Roger_Clinton_Jr.,Bill_Clinton
J._Edward_Roush,Dan_Quayle
William_Franklin,Benjamin_Franklin
Ralph_Izard,George_Washington
List_of_Modern_Family_characters,Celia_Weston
Lester_D._Volk,Reuben_L._Haskell
Samuel_Comstock,Joseph_Platt
"John_Jestyn_Llewellin,_1st_Baron_Llewellin",Winston_Churchill
Raymond_T._Chen,Barack_Obama
Nathaniel_Rich_(novelist),Simon_Rich
Margaret_Thatcher,"Edward_Short,_Baron_Glenamara"
Richard_L._Roudebush,Gerald_Ford
Hafez_al-Assad,Abdul_Rahman_Khleifawi
Richard_Baynard,Thomas_Chaucer
Margaret_McCain,Wallace_McCain
Luwalhati_Antonino,Rodrigo_Duterte
Raymond_Buckley,Kathy_Sullivan_(American_politician)
William_Charles_Windeyer,William_Montagu_Manning
Ryan_David_Jahn,Ernest_Hemingway
Grover_Cleveland,Daniel_Manning
Joanne_H._Alter,William_R._Rivkin
Robert_Hay_Drummond,William_Markham_(bishop)
Joy_Page,William_T._Orr
Yoweri_Museveni,Patrick_Manning
Lázaro_Cárdenas,Manuel_Ávila_Camacho
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston",Arthur_Balfour
Ted_Hicks,Henry_Bland_(public_servant)
Geneviève_Fioraso,Manuel_Valls
Richard_Jones_(U.S._diplomat),George_W._Bush
Manuel_Roxas,José_Yulo
Cinderella_(Disney_character),List_of_Disney's_Cinderella_characters
Andrew_Mellon,Robert_Worth_Bingham
Samuel_Martin_(politician),"Richard_Monckton_Milnes,_1st_Baron_Houghton"
Sabina_Coyne,Michael_D._Higgins
Peter_Buell_Porter,William_Kirkpatrick_(New_York_politician)
"Hugh_Grosvenor,_2nd_Duke_of_Westminster","Wilbraham_Egerton,_1st_Earl_Egerton"
Herman_Munster,John_Schuck
Win_Aung,Ohn_Gyaw
Sam_Martin_(singer),Ziggy_Marley
Albert_Brooks,Bob_Einstein
Marius_Fiil,Gudrun_Fiil
Jim_Clyburn,Roy_Blunt
Ted_Hughes,Sylvia_Plath
Princess_Margriet_of_the_Netherlands,"Prince_Floris_of_Orange-Nassau,_van_Vollenhoven"
Allan_Bell,Anne_Craine
Hugh_Rossi,Margaret_Thatcher
Bruce_Baird,Stephen_Mutch
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston",Augustine_Birrell
Jim_Courter,Helen_Stevenson_Meyner
Lewis_D._Campbell,Andrew_Johnson
List_of_Mama's_Family_characters,Ken_Berry
Karisma_Kapoor,Randhir_Kapoor
Jean_Valjean,Victor_Hugo
Ne_Win,June_Rose_Bellamy
John_D._MacArthur,Helen_Hayes
Yashwantrao_Chavan,Jawaharlal_Nehru
Catalina_Vasquez_Villalpando,George_H._W._Bush
Walter_Edward_Foster,John_R._Campbell
Polly_Draper,Michael_Wolff
David_J._Lane_(ambassador),Barack_Obama
William_H._Seward,Abraham_Lincoln
Dave_Bolen,Jimmy_Carter
Barry_Goldwater,John_McCain
Sergej_Ingr,Jan_Masaryk
China_Chow,Michael_Chow_(restaurateur)
George_Lucas,Mellody_Hobson
Increase_Mather,John_Rogers_(Harvard)
Lily_Oddie,Sheila_Copps
Louie_B._Nunn,Jim_Bunning
George_H._W._Bush,Walter_Mondale
James_W._Covert,Perry_Belmont
Thomas_Gore,Hugh_Auchincloss_Steers
List_of_EastEnders_characters_(2003),Mary_Woodvine
Jesús_T._Piñero,Luis_Muñoz_Marín
Ellis_H._Roberts,Theodore_Roosevelt
Deborah_McCarthy,Barack_Obama
William_Ruckelshaus,Ronald_Reagan
Edwin_Stanton,Abraham_Lincoln
Lulu_(singer),Carly_Simon
Richard_S._Whaley,Franklin_D._Roosevelt
Joseph_Henry_Kibbey,Theodore_Roosevelt
Pierre_Lorillard_II,Pierre_Abraham_Lorillard
Pranab_Mukherjee,Mohan_Dharia
Zalmay_Khalilzad,Alejandro_Daniel_Wolff
Rahul_Bhat,Rahul_Bhatt
Salem_Al_Fakir,Avicii
"David_Lascelles,_8th_Earl_of_Harewood","George_Lascelles,_7th_Earl_of_Harewood"
Antonio_Cuenco,Tomas_Osmeña
Randolph_Apperson_Hearst,Millicent_Hearst
Lady_Bird_Johnson,Lyndon_B._Johnson
Saleem_Sheikh,Shehroz_Sabzwari
Oliver_Wolcott,Jonathan_Trumbull_Jr.
"Dudley_Ryder,_3rd_Earl_of_Harrowby",Lord_Claud_Hamilton_(1843–1925)
Isabelle_Adjani,Daniel_Day-Lewis
John_White_(Kentucky_politician),John_Tyler
Loretta_Young,Sally_Blane
Nick_Herbert,Hilary_Benn
Vanitha_Vijayakumar,Arun_Vijay
Sweet_Charles_Sherrell,Aretha_Franklin
Hakim_Said,Benazir_Bhutto
François_Mitterrand,Edgar_Faure
Karen_Bramson,Niels_Bohr
Viktor_Yanukovych,Anatoliy_Kinakh
"Charles_Grey,_2nd_Earl_Grey",George_Ponsonby
Vito_Spatafore,Joseph_R._Gannascoli
Erico_Verissimo,Oscar_Wilde
Khadija_bint_Khuwaylid,Muhammad
James_Brown_(Connecticut_politician),Joseph_Platt
Franklin_D._Roosevelt,Cordell_Hull
Suzanne_Weyn,Louisa_May_Alcott
Desmond_Donnelly,"Gwilym_Lloyd_George,_1st_Viscount_Tenby"
James_Barbour,John_Quincy_Adams
Christian_Biegai,Duncan_Jones
"Robert_Darcy,_4th_Earl_of_Holderness","John_Russell,_4th_Duke_of_Bedford"
Meryl_Streep,John_Cazale
Joseph_Brennan_(Irish_politician),Erskine_Hamilton_Childers
Abel_Smith_(1717–1788),"Henry_Pelham-Clinton,_Earl_of_Lincoln"
Yashwant_Sinha,P._Chidambaram
Stannis_Baratheon,Renly_Baratheon
Sheila_Gish,Denis_Lawson
"Sir_John_Gladstone,_1st_Baronet","George_Spencer-Churchill,_6th_Duke_of_Marlborough"
Norodom_Ranariddh,Chea_Sim
John_Jacob_Rhodes,Gerald_Ford
Edgar_Dewdney,"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Hadassah_Lieberman,Elizabeth_Edwards
William_Spring_of_Lavenham,"Sir_Nicholas_Bacon,_1st_Baronet,_of_Redgrave"
Karen_L._Loeffler,Barack_Obama
Michael_Ancram,Jeremy_Hanley
Midge_and_Bob_Pinciotti,Don_Stark
Frank_Minis_Johnson,Jimmy_Carter
Ali_ibn_Husayn_Zayn_al-Abidin,Husayn_ibn_Ali
Lurline_Matson_Roth,Charles_F._Spalding
Ron_Dellums,Jerry_Brown
Prudence_Murdoch,Rupert_Murdoch
Archibald_McLean_(judge),Marshall_Spring_Bidwell
Pranab_Mukherjee,Arun_Jaitley
Henry_le_Scrope,Geoffrey_le_Scrope
"David_Eccles,_1st_Viscount_Eccles",Edward_Heath
Abdyl_Frashëri,Ali_Sami_Yen
"Richard_Lumley,_2nd_Earl_of_Scarbrough","John_Fane,_7th_Earl_of_Westmorland"
Steve_Ross_(Time_Warner_CEO),Amanda_Burden
Fred_Williams_(journalist),Charles_Frederick_Williams
Erastus_Fairbanks,Frederick_Holbrook
Rufus_King,Richard_Rush
Donald_Regan,Ronald_Reagan
John_Betts_(Connecticut_politician),John_Read_(Connecticut_politician)
William_Ellery_Sr.,William_Greene_(colonial_governor)
Alexis_Meade,Daniel_Meade
Henry_Abel_Smith,Lady_May_Abel_Smith
Artur_Axmann,Adolf_Hitler
K._Rajaram,Indira_Gandhi
Diva_Zappa,Dweezil_Zappa
Paul_von_Hindenburg,Kurt_von_Schleicher
Idriss_Déby,Koibla_Djimasta
"Frederick_Hervey,_4th_Earl_of_Bristol","John_Griffin,_4th_Baron_Howard_de_Walden"
Herbert_Hoover,Frank_B._Kellogg
Gerald_and_Sheila_Broflovski,Matt_Stone
Aida_Delgado-Colon,George_W._Bush
"Patrick_Jenkin,_Baron_Jenkin_of_Roding","Tom_King,_Baron_King_of_Bridgwater"
Merric_Boyd,Doris_Boyd
Soopafly,Tupac_Shakur
"Robin_Leigh-Pemberton,_Baron_Kingsdown","Gordon_Richardson,_Baron_Richardson_of_Duntisbourne"
George_N._Briggs,Marcus_Morton
John_Murphy_(Australian_politician),Laurie_Ferguson
Errick_Willis,James_O._Argue
George_H._Burnett,Thomas_A._McBride
Charles_Koch,Frederick_R._Koch
Walter_A._Haas_Jr.,Evelyn_Danzig_Haas
Mandavi,Shrutakirti
Ibrahim_Boubacar_Keïta,Oumar_Tatam_Ly
Ja'far_ibn_Abi_Talib,Muhammad
K._M._Mani,K._Karunakaran
Nina_Auchincloss_Straight,Newton_Steers
Dominic_F._Pileggi,Jake_Corman
Arthur_Wirtz,Rocky_Wirtz
Ted_Kennedy,Mike_Mansfield
Omar_Bradley_(politician),Walter_R._Tucker_III
Marion_Davies,William_Randolph_Hearst
"Hugh_de_Kevelioc,_5th_Earl_of_Chester","Ranulf_de_Gernon,_4th_Earl_of_Chester"
Lucien_E._Blackwell,James_P._O'Donnell_(Pennsylvania_politician)
Bing_Crosby,Denise_Crosby
Tabitha_King,Stephen_King
Willem_Drees,Dolf_Joekes
Peter_Stoffer,Jack_Layton
List_of_Dune_secondary_characters,William_Hurt
George_Butler_(headmaster),Charles_Longley
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","Edward_Stanley,_17th_Earl_of_Derby"
"Charles_Paulet,_2nd_Duke_of_Bolton","Charles_FitzRoy,_2nd_Duke_of_Grafton"
Sargent_Shriver,Patrick_Schwarzenegger
Walter_Pagel,Julius_Leopold_Pagel
"William_Russell,_1st_Duke_of_Bedford","William_Russell,_Lord_Russell"
John_Baker_White_(Virginia),Samuel_Lightfoot_Flournoy
"A._V._Alexander,_1st_Earl_Alexander_of_Hillsborough",Winston_Churchill
Nancy_Lincoln,Joseph_Hanks
Zhu_Rongji,Jiang_Zemin
Erik_Solheim,Jens_Stoltenberg
Thomas_Robert_McInnes,Joshua_Homer
Christopher_Van_Hollen_(diplomat),Gerald_Ford
Robert_Coldwell_Wood,Lyndon_B._Johnson
Lazar_Kaganovich,Joseph_Stalin
Hafez_al-Assad,Nureddin_al-Atassi
Olympias_II_of_Epirus,Philip_II_of_Macedon
Charles_V._Fornes,William_Randolph_Hearst
Winthrop_M._Crane,George_Frisbie_Hoar
Johannes_Brand,Marthinus_Wessel_Pretorius
Elmo_Magalona,Janine_Gutierrez
Susy_Clemens,Jean_Clemens
David_Eisenhower,John_Eisenhower
Albert_Estopinal,James_O'Connor_(Louisiana_politician)
Lady_Bird_Johnson,John_F._Kennedy
Tom_Ridge,George_W._Bush
John_Shaffer_Phipps,"Henry_Phipps,_Jr."
Italo_Calvino,Gore_Vidal
William_Cabell_Rives,John_Tyler
Abigail_Fillmore,Zachary_Taylor
Theodore_Roosevelt,Alice_Hathaway_Lee_Roosevelt
Doug_Anthony,Lance_Barnard
Mata_Sundari,Guru_Gobind_Singh
Isaac_in_Islam,Ishmael
Ziaur_Rahman,Khaleda_Zia
Unbreakable_(horse),Joseph_E._Widener
