Lawrence_Saint,Rachel_Saint
Aydın_Doğan,Hanzade_Doğan_Boyner
F._Scott_Fitzgerald,Frances_Scott_Fitzgerald
Cherie_Lunghi,Nathalie_Lunghi
"James_Douglas,_Jr.",Lewis_Williams_Douglas
Natalia_Gvishiani,Ekaterina_Semenikhin
Peter_Carl_Goldmark,"Peter_C._Goldmark,_Jr."
Mustafa_Ruhi_Efendi,Sabri_Kalkandelen
Geoffrey_Kerr,John_Kerr_(actor)
Jeff_Dunas,Alexa_Davalos
Geoffrey_Cowan,Gabriel_Cowan
Joseph_P._Kennedy_Sr.,Rosemary_Kennedy
William_Worsley,"Katharine,_Duchess_of_Kent"
Gerardo_Roxas,Mar_Roxas
"Arthur_Wellesley,_1st_Duke_of_Wellington",Lord_Charles_Wellesley
Esther_Hart_(Titanic_survivor),Eva_Hart
Johannes_Magirus_the_elder,Johannes_Magirus
"Michael_Morris,_3rd_Baron_Killanin",Mouse_Morris
Ray_Winstone,Lois_Winstone
Rosalie_Stier_Calvert,George_Henry_Calvert
June_Walker,John_Kerr_(actor)
İsmet_İnönü,Erdal_İnönü
Gertrude_Himmelfarb,William_Kristol
John_Townsend_(Norwich),Captain_Thomas_Townsend
Hong_Seok-hyun,Jeongdo_Hong
Luella_Creighton,Cynthia_Flood
Danielle_Mitterrand,Jean-Christophe_Mitterrand
Anne_Penny,Hugh_Cloberry_Christian
Fabio_Ochoa_Restrepo,Jorge_Luis_Ochoa_Vásquez
Sol_Polito,Gene_Polito
H._D._Kumaraswamy,Nikhil_Gowda
R._Nagendra_Rao,R._N._Sudarshan
Nandi_(mother_of_Shaka),Shaka
Joop_den_Uyl,Saskia_Noorman-den_Uyl
Mikołaj_Krzysztof_%22the_Orphan%22_Radziwiłł,Aleksander_Ludwik_Radziwiłł
Scipio_Africanus,Cornelia_Africana_Major
Hadley_Richardson,Jack_Hemingway
John_Harvey_(Albemarle),Thomas_Harvey_(North_Carolina_governor)
Bill_Finnegan,William_Finnegan
Ida_Saxton_McKinley,Katherine_McKinley
Reginald_Mohun_(died_1567),William_Mohun
William_Byrd_II,William_Byrd_III
Moses,Gershom
Nathalie_Baye,Laura_Smet
Nelle_Wilson_Reagan,Neil_Reagan
Osman_Nuri_Tekeli,Sevim_Tekeli
Sreenivasan_(actor),Dhyan_Sreenivasan
Marie_Walewska,Alexandre_Colonna-Walewski
Francis_A._Nixon,Edward_Nixon
Gandhari_(character),Duhsala
Brynne_Chandler,Mallory_Reaves
Joan_Lin,Jaycee_Chan
Ferdinand_E._Kuhn,Oliver_Kuhn
Prasanna_Kumar_Roy,Charulata_Mukherjee
Edward_H._Levi,David_F._Levi
Kaifi_Azmi,Baba_Azmi
Abigail_Campbell_Kawānanakoa,Abigail_Kapiolani_Kawānanakoa
Bud_Luckey,Andy_Luckey
Debbie_Rothstein,Bryce_Papenbrook
Nate_Holden,Chris_Holden
Robert_F._Kennedy,Douglas_Harriman_Kennedy
Yazathingyan_of_Pagan,Ananda_Pyissi
Presidency_of_Boris_Yeltsin,Tatyana_Yumasheva
Elisabeth_Sladen,Sadie_Miller
Maggie_Smith,Chris_Larkin
Greg_Smith_(Kansas_politician),Murder_of_Kelsey_Smith
Charles_Edward_Bandaranaike_Corea,Charles_Edgar_Corea
George_Green_Foster,George_Buchanan_Foster
Edward_Fitzwilliam,Edward_Francis_Fitzwilliam
Walter_Mondale,Eleanor_Mondale
"George_Lascelles,_7th_Earl_of_Harewood",Jeremy_Lascelles
Betty_Castor,Kathy_Castor
Dorothy_Ayer_Gardner_Ford,Thomas_Gardner_Ford
John_Stoughton_Newberry,Truman_Handy_Newberry
Fos_Williams,Stephen_Williams_(footballer)
Arabella_Churchill_(royal_mistress),Henrietta_FitzJames
Robert_Goulet,Nicolette_Goulet
Carol_Burnett,Carrie_Hamilton
Eleanor_%22Sis%22_Daley,Richard_M._Daley
Edmund_Dudley,"John_Dudley,_1st_Duke_of_Northumberland"
Shakuntala,Bharata_(emperor)
Sir_William_Maule,Henry_Maule
David_Nightingale_Hicks,India_Hicks
Orville_Nave,Frederick_S._Nave
Elena_Ceaușescu,Nicu_Ceaușescu
Bibliography_of_Ulysses_S._Grant,Nellie_Grant
James_Scollay_Whitney,William_Collins_Whitney
Pradyumna,Aniruddha
Carol_Nugent,Jeb_Stuart_Adams
Edward_Porter_Humphrey,Alexander_Pope_Humphrey
George_Willis_Pack,Charles_Lathrop_Pack
Gudrun_Fiil,Kirstine_Fiil
Christopher_Columbus,Ferdinand_Columbus
Manuel_Jimenes,Juan_Isidro_Jimenes_Pereyra
Pie_Corbett,Poppy_Corbett
Lewis_Nixon_(naval_architect),Stanhope_Wood_Nixon
Maureen_O'Sullivan,Patrick_Villiers_Farrow
James_Broderick,Matthew_Broderick
Neville_Neville,Phil_Neville
Carol_Schmidt,Alexander_Schmidt_(politician)
John_Ormsby_(Pittsburgh),Oliver_Ormsby
William_Tandy_Senter,Dewitt_Clinton_Senter
Thomas_Hanford,Samuel_Hanford
Henry_Keyes,Henry_W._Keyes
Frances_Adeline_Seward,Frederick_W._Seward
John_Thornton_Augustine_Washington,George_Washington
Mo_Udall,Mark_Udall
Cabell_Breckinridge,John_C._Breckinridge
Josephine_Baker,Jean-Claude_Baker
Bryan_Lourd,Billie_Lourd
N._Viswanathan,Ashoke_Viswanathan
Robert_Pritzker,Liesel_Pritzker_Simmons
William_D._Hare,Joseph_C._Hare
Ngô_Đình_Nhu,Ngô_Đình_Lệ_Quyên
Sara_Coleridge,Herbert_Coleridge
Idriss_Déby,Brahim_Déby
Sir_Richard_Pole,"Ursula_Pole,_Baroness_Stafford"
Mariel_Hemingway,Dree_Hemingway
Hubert_Humphrey,Skip_Humphrey
Liang_Sicheng,Liang_Congjie
Qazi_Motahar_Hossain,Qazi_Mahbub_Hussain
Charles_Kerruish,Clare_Christian
Thomas_Spring_of_Lavenham,John_Spring_of_Lavenham
Kennan_Adeang,David_Adeang
Nancy_Reagan,Patti_Davis
Lee_Huan,Lee_Ching-hua
Philemon_Holland,Abraham_Holland
Rudolf_August_Oetker,Richard_Oetker
N._T._Rama_Rao,Nandamuri_Balakrishna
Dick_Wilson,Melanie_Wilson_(actress)
Roman_Grant,Alby_Grant
Harvey_Putnam,James_O._Putnam
Tom_Burke_(Australian_politician),Brian_Burke_(Australian_politician)
Claus_Spreckels,Adolph_B._Spreckels
Kwa_Geok_Choo,Lee_Hsien_Yang
Daniel_O'Connell,John_O'Connell_(MP)
Elma_Yerburgh,"Robert_Yerburgh,_1st_Baron_Alvingham"
Anne-Aymone_Giscard_d'Estaing,Henri_Giscard_d'Estaing
Harris_Newmark,Maurice_Harris_Newmark
Sorceress_of_Castle_Grayskull,Teela
Eric_Tsang,Derek_Tsang
Charles_S._Howard,Lindsay_C._Howard
Amar_Bose,Vanu_Bose
Armando_Hart,Celia_Hart
Johann_I_(Habsburg-Laufenburg),Johann_II_(Habsburg-Laufenburg)
Robert_Daniel_Murphy,Rosemary_Murphy
Cyril_Cusack,Niamh_Cusack
Bob_Dylan,Jakob_Dylan
Leo_McKern,Abigail_McKern
Joachim_Trognaesius,Caesar_Joachim_Trognaesius
Eugen_Pusić,Vesna_Pusić
Arthur_Waugh,Alec_Waugh
Donald_Sinden,Jeremy_Sinden
Philip_Darnall,Henry_Darnall
Richard_de_Luci,Godfrey_de_Luci
Elvera_Sanchez,Sammy_Davis_Jr.
Red_McCombs,John_Shields_(Texas_politician)
Thomas_Bewick,Jane_Bewick
Selma_Kurz,Dési_von_Halban
Feroze_Gandhi,Rajiv_Gandhi
Toph_Beifong,Lin_Beifong
Paul_Mellon,Timothy_Mellon
Hugh_Horner,Doug_Horner
Salim_Khan,Sohail_Khan
Olaudah_Equiano,Joanna_Vassa
Henry_Pierrepoint,Albert_Pierrepoint
Krzysztof_Radziwiłł,Janusz_Radziwiłł_(1612–1655)
Mohammed_bin_Awad_bin_Laden,Salem_bin_Laden
Jim_Henson,John_Henson_(puppeteer)
Stuart_Wheeler,Jacquetta_Wheeler
"Glenys_Kinnock,_Baroness_Kinnock_of_Holyhead",Stephen_Kinnock
Vinay_Chandra_Maudgalya,Madhup_Mudgal
Thomas_J._Autzen,Thomas_E._Autzen
Joseph_Henderson_(pilot),Alexander_D._Henderson_(businessman)
Adrienne_Alexander,Nathan_Ruegger
Lady_Ann_Cunningham,"James_Hamilton,_1st_Duke_of_Hamilton"
"James_Hamilton,_Duke_of_Châtellerault","Anne_Hamilton,_Countess_of_Huntly"
Han_van_Meegeren,Jacques_van_Meegeren
Harald_Gram,Gregers_Gram
M._S._Nagappa,Mani_Nagappa
Larry_Ellison,David_Ellison
Margaret_Taylor,Richard_Taylor_(general)
Doris_F._Fisher,Robert_J._Fisher
Alan_Eppes,Don_Eppes
Hope_Portocarrero,Anastasio_Somoza_Portocarrero
Li_Peng,Li_Xiaolin
Joe_Manchin,Heather_Bresch
Hakim_Syed_Zillur_Rahman,Syed_Ziaur_Rahman
Doris_Boyd,Arthur_Boyd
Aimee_Semple_McPherson,Roberta_Semple_Salter
Millard_Fillmore,Millard_Powers_Fillmore
Augustus_Brandegee,Frank_B._Brandegee
Margene_Heffman,Ben_Henrickson
Alyque_Padamsee,Quasar_Padamsee
Wu_Wenzao,Wu_Qing_(politician)
Tatyana_Karimova,Gulnara_Karimova
Irma_Roy,Carolina_Papaleo
Oliver_Winchester,William_Wirt_Winchester
Abram_Irvin_McDowell,Irvin_McDowell
Jerry_Hardin,Melora_Hardin
Naseeruddin_Shah,Imaad_Shah
Karpal_Singh,Ramkarpal_Singh
James_Earl_Carter_Sr.,Ruth_Carter_Stapleton
Kim_Jong-il,Kim_Jong-nam
Benzion_Netanyahu,Iddo_Netanyahu
Emily_Hahn,Amanda_Boxer
Lewis_Moran,Jason_Moran
Jay_Pritzker,John_Pritzker
Ethel_Kennedy,Christopher_G._Kennedy
Yang_Zongbao,Yang_Wenguang
Murray_Dryden,Ken_Dryden
Susanna_Boylston,John_Adams
Ronald_Armstrong-Jones,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
Khaleda_Zia,Tarique_Rahman
"Mary_Stewart,_Duchess_of_Richmond","Esmé_Stewart,_2nd_Duke_of_Richmond"
Herta_Ware,Ellen_Geer
Mervyn_De_Silva,Dayan_Jayatilleka
Jovan_Rašković,Sanda_Rašković_Ivić
Maurice_R._Greenberg,Evan_G._Greenberg
Girija_Lokesh,Srujan_Lokesh
Mary_Wollstonecraft,Fanny_Imlay
Lenore_Romney,G._Scott_Romney
Andrea_Rabagliati,Euan_Rabagliati
Jim_Paredes,Ala_Paredes
George_Steinbrenner,Hal_Steinbrenner
Patricia_Neal,Lucy_Dahl
Ann_Davies_(actress),Lucy_Briers
Danny_Aiello,Danny_Aiello_III
Benjamin_Newton_Duke,Mary_Duke_Biddle
Philippe_Cousteau,Alexandra_Cousteau
Eileen_Ryan,Michael_Penn
Pierre_Schneiter,Jean-Louis_Schneiter
Lucretia_Garfield,James_Rudolph_Garfield
Angélica_Rivera,Sofía_Castro
John_W._Nordstrom,Elmer_Nordstrom
Honey_Irani,Farhan_Akhtar
Arna_Selznick,Max_Douglas
Jonathan_Sewall,Stephen_Sewell_(lawyer)
Jonathan_F.P._Rose,Rachel_Rose_(artist)
Eleanor_Calvert,George_Washington_Parke_Custis
Klaus_Tschira,Udo_Tschira
Nordahl_Rolfsen,Alf_Rolfsen
David_Carr_(journalist),Erin_Lee_Carr
John_Rolfe,Thomas_Rolfe
John_McManners,Hugh_McManners
Hugh_Carey,Paul_Carey_(politician)
Hampden_Dutton,Henry_Dutton_(pastoralist)
Tokugawa_Ieyasu,Tokugawa_Hidetada
MacCallum_Grant,John_Moreau_Grant
John_Adams,Thomas_Boylston_Adams_(1772–1832)
Betty_Churcher,Peter_Churcher
Vyvyan_Holland,Merlin_Holland
Snow_White_(Disney),Emma_Swan
William_Henry_Vanderbilt,Emily_Thorn_Vanderbilt
Mary_Brave_Bird,Leonard_Crow_Dog
"John_Coleridge,_1st_Baron_Coleridge",Stephen_Coleridge
Hassanal_Bolkiah,Prince_Malik_of_Brunei
William_W._Knight_(publisher),Phil_Knight
Norman_Podhoretz,John_Podhoretz
Gilbert_Hovey_Grosvenor,Mabel_H._Grosvenor
Bill_Goodwin,Bill_Goodwin_(jazz_drummer)
Melvin_Van_Peebles,Mario_Van_Peebles
Roger_Edwards_(politician),Emma_Edwards
Ralph_Abernathy,Donzaleigh_Abernathy
Sophia_Hawthorne,Julian_Hawthorne
Mary_French_Rockefeller,Marion_Rockefeller_Weber
"Frederick_Stanley,_16th_Earl_of_Derby",George_Frederick_Stanley
John_Baker_White_(Virginia),Christian_Streit_White
W._Page_Keeton,Carole_Keeton_Strayhorn
Charles_Blomfield,Arthur_Blomfield
Gracie_Allen,Ronnie_Burns_(actor)
Ryuichi_Sakamoto,Miu_Sakamoto
Mary_L._Boas,Harold_P._Boas
Vladimir_Litvinenko,Olga_Litvinenko
David_Lewis_(politician),Stephen_Lewis
Adrienne_Morrison,Constance_Bennett
Frank_P._Bennett,"Frank_P._Bennett,_Jr."
Shakti_Kapoor,Shraddha_Kapoor
Judit_Csabai_(politician),Judit_Csabai
Carlo_Tresca,Peter_D._Martin
Francesco_Cossiga,Giuseppe_Cossiga
Nancy_Hicks_Maynard,Dori_J._Maynard
"Kingdon_Gould,_Jr.",Kingdon_Gould_III
Karamana_Janardanan_Nair,Sudheer_Karamana
Nicholas_Wood,Nicholas_Wood_(MP)
George_Lucas,Katie_Lucas
Phoebe_Hearst,William_Randolph_Hearst
Travers_Humphreys,Christmas_Humphreys
Nina_Schenk_Gräfin_von_Stauffenberg,Berthold_Maria_Schenk_Graf_von_Stauffenberg
Mark_Williams_(Holby_City),Chrissie_Williams
Y._S._Vijayamma,Y._S._Jaganmohan_Reddy
John_Francis_Dodge,Isabel_Dodge_Sloane
Marie_Breen,Jeannette_Patrick
Theodore_Roosevelt_Jr.,Theodore_Roosevelt_III
Pete_Edochie,Yul_Edochie
Jane_Randolph_Jefferson,Lucy_Jefferson_Lewis
K._M._Mani,Jose_K._Mani
Peter_Maule,Sir_Thomas_Maule
Lois_Griffin,Meg_Griffin
Alberico_Gentili,Robert_Gentilis
Mustafa_Kamal_(judge),Nashid_Kamal
Peter_Lupus,Peter_Lupus_III
William_Roache,James_Roache
"George_Calvert,_1st_Baron_Baltimore",Phillip_Calvert_(governor)
Betty_Lou_Bredemus,Julia_Roberts
Jona_von_Ustinov,Peter_Ustinov
"Barbara_Palmer,_1st_Duchess_of_Cleveland","George_FitzRoy,_1st_Duke_of_Northumberland"
"Sir_Hugh_Paterson,_1st_Baronet","Sir_Hugh_Paterson,_2nd_Baronet"
John_Whipple_(settler),Joseph_Whipple
Clementine_Churchill,Diana_Churchill
Whit_Bissell,Brian_Forster
Peter_Griffin,Stewie_Griffin
Paul_Robeson,"Paul_Robeson,_Jr."
N._Veeraswamy,V._Ravichandran
"Randal_MacDonnell,_1st_Earl_of_Antrim","Randal_MacDonnell,_1st_Marquess_of_Antrim_(1645_creation)"
Nancy_Morgan,Jason_Ritter
John_Huston,Allegra_Huston
G._Narasimhan,N._Ravi
Prince_Louis_of_Battenberg,Princess_Alice_of_Battenberg
Ne_Win,Sandar_Win
Sitting_Bull,Crow_Foot
Donald_Appleyard,Bruce_Appleyard
William_A._Ashbrook,John_M._Ashbrook
Man-At-Arms,Teela
Curtis_Hertel,Curtis_Hertel_Jr.
John_Abineri,Daniel_Abineri
Hiram_Bingham_II,Hiram_Bingham_III
Moncena_Dunn_(inventor),Everett_Dunn
Marvin_Pierce,Barbara_Bush
Jeff_Tracy,Gordon_Tracy
Crystal_Eastman,Jeffrey_Fuller
Christopher_de_Leon,Lotlot_de_Leon
Forrest_Mars_Sr.,Jacqueline_Mars
Deepak_Chopra,Mallika_Chopra
"Robert_Grosvenor,_1st_Marquess_of_Westminster","Richard_Grosvenor,_2nd_Marquess_of_Westminster"
Josiah_Bartlet,Eleanor_Bartlet
Horrie_Miller_(aviator),Robin_Miller_(nurse)
Austin_Chapman,John_Chapman_(general)
Blackie_Dammett,Anthony_Kiedis
Shane_Richie,Jake_Roche
Percy_Rivington_Pyne_II,Percy_Rivington_Pyne_Jr.
Marshall_Stedman,Lincoln_Stedman
Gore_Ouseley,Frederick_Ouseley
Caroline_Kennedy,Rose_Schlossberg
Cristina_Fernández_de_Kirchner,Máximo_Kirchner
Dora_Bakoyannis,Kostas_Bakoyannis
Pilar_Bardem,Mónica_Bardem
Peter_Brook,Simon_Brook_(director)
Serge_Gainsbourg,Charlotte_Gainsbourg
"George_W._Storter,_Jr.",Neal_Storter
Debbie_Rush,William_Rush_(actor)
Alphonzo_Bell,"Alphonzo_E._Bell,_Jr."
"George_Windsor,_Earl_of_St_Andrews","Edward_Windsor,_Lord_Downpatrick"
"Randal_MacDonnell,_1st_Earl_of_Antrim","Alexander_MacDonnell,_3rd_Earl_of_Antrim"
Setlutlu,Sekeletu
Alfred_Newman_(composer),Maria_Newman
Andrew_Keir,Julie_T._Wallace
Bill_Alfond,Justin_Alfond
Ma_Bufang,Ma_Jiyuan
"Edvard_Bull,_Sr.","Edvard_Bull,_Jr."
Marie_Hüni,Emil_J._Walter
Jimmy_Cooper_(The_O.C.),Marissa_Cooper
Barack_Obama_Sr.,Barack_Obama
"Charles_Paulet,_2nd_Duke_of_Bolton","Harry_Powlett,_4th_Duke_of_Bolton"
Lady_Pansy_Lamb,Valentine_Lamb
Michele_Ferrero,Pietro_Ferrero_Jr.
William_Godwin,Mary_Shelley
Washington_Duke,James_Buchanan_Duke
Poonam_Sinha,Sonakshi_Sinha
Hulk_Hogan,Nick_Hogan
"Carlota_de_Godoy,_2nd_Duchess_of_Sueca","Adolfo_Ruspoli,_2nd_Duke_of_Alcudia"
Marius_Fiil,Niels_Fiil
Heinz_Arndt,Bettina_Arndt
Charles_Francis_Rice,Paul_North_Rice
Irwin_M._Jacobs,Paul_E._Jacobs
John_D._Rockefeller_III,Jay_Rockefeller
Doug_Ross,Carol_Hathaway
Nathan_Petrelli,Claire_Bennet
Ziauddin_Yousafzai,Malala_Yousafzai
Matthew_Marvin_Sr.,Thomas_Seamer
Bhima,Upapandavas
Urmila_Unni,Utthara_Unni
Vehbi_Koç,Rahmi_Koç
Nusrat_Bhutto,Shahnawaz_Bhutto
John_Hervey_Crozier,Lizzie_Crozier_French
Stavros_Niarchos,Philip_Niarchos
John_H._Addams,Jane_Addams
Deepa_Mehta,Devyani_Saltzman
Michael_Eisner,Breck_Eisner
"Henry_Paget,_7th_Marquess_of_Anglesey","Charles_Paget,_6th_Marquess_of_Anglesey"
Miliza_Korjus,Melissa_F._Wells
Benjamin_Harrison,Russell_Benjamin_Harrison
Russ_Tamblyn,Amber_Tamblyn
Victor_Ehrenberg_(historian),Lewis_Elton
Nancy_Lee_Bass,Lee_Bass
Jackie_Shroff,Tiger_Shroff
Barbara_Vucanovich,Patricia_Dillon_Cafferata
Jacobo_Timerman,Héctor_Timerman
Alfred_Évanturel,Gustave_Évanturel
Kathleen_Merrell_White,Arlene_White_Lawrence
Al_Lerner,Nancy_Lerner
Herbert_Standing,Guy_Standing
Newman_Haynes_Clanton,Phineas_Clanton
Nathaniel_de_Rothschild,Arthur_de_Rothschild
Arseny_Tarkovsky,Andrei_Tarkovsky
Kevin_Kiley_(sportscaster),Alex_Riley
"John_Martin_Law,_Sr.","John_Martin_Law,_Jr."
Sayyid_Shamsullah_Qadri,Sayyid_Ahmedullah_Qadri
Patrick_Brontë,Anne_Brontë
Elisabeth_von_Rapperswil,Wernher_von_Homberg
Alfonso_Arau,Fernando_Arau
J._P._Morgan,Anne_Morgan_(philanthropist)
Ion_Mușuc,Eduard_Mușuc
Elizabeth_Dickens,Augustus_Dickens
Stanley_Johnson_(writer),Rachel_Johnson
Hakim_Ali_Zardari,Asif_Ali_Zardari
Herbert_Aptheker,Bettina_Aptheker
John_Carter_Brown,John_Nicholas_Brown_I
Charlie_Wilson_(Ohio_politician),Jason_Wilson_(politician)
"Martin_Conway,_1st_Baron_Conway_of_Allington",Agnes_Conway
Scipio_Africanus,Cornelia_Africana
Nancy_Reagan,Maureen_Reagan
Rupert_Murdoch,James_Murdoch
Jennifer_Lash,Joseph_Fiennes
Jerrold_Wexler,Page_Hannah
Pappa_Umanath,U._Vasuki
Lady_Augusta_Murray,Augusta_Emma_d'Este
Arthur_Chesney,Ann_Dummett
"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon",Lady_Sarah_Chatto
M._A._Chidambaram,A._C._Muthiah
Friedrich_Wilhelm_Raiffeisen,Amalie_Raiffeisen
Yuan_Shikai,Yuan_Keding
Nancy_Reagan,Ron_Reagan
Feroze_Gandhi,Sanjay_Gandhi
Jeanne_Cooper,Corbin_Bernsen
George_Jay_Gould_I,Gloria_Gould
Aleksander_Ludwik_Radziwiłł,Cecylia_Maria_Radziwiłł
Christina_Hart,Kaitlin_Doubleday
Viktor_Yanukovych,Oleksandr_Yanukovych
Anne_Gorsuch_Burford,Neil_Gorsuch
Jimmy_Wang_Yu,Linda_Wong_(musician)
Nicholas_Porter_Earp,Morgan_Earp
Clive_Brook,Lyndon_Brook
Eleanor_St_Clere,William_Gage_(15th-century_landowner)
Prescott_Bush,George_H._W._Bush
"Arthur_Wellesley,_1st_Duke_of_Wellington","Arthur_Wellesley,_2nd_Duke_of_Wellington"
E._Bronson_Ingram_II,John_R._Ingram_(businessman)
Abdul_Jabbar_Khan,A.Z.M._Enayetullah_Khan
Frank_Thomas_(animator),Theodore_Thomas_(filmmaker)
Charles_Collier,John_Collier_(judge)
Ibrahim_Artan_Ismail,Ahmed_Ibrahim_Artan
K._J._Yesudas,Vijay_Yesudas
Hun_Neang,Hun_Sen
Arthur_Ellis_Franklin,Helen_Bentwich
Michel_Besnier,Emmanuel_Besnier
Pacencia_Laurel,Sotero_Laurel
Eleanor_%22Sis%22_Daley,John_P._Daley
João_Capiberibe,Camilo_Capiberibe
Harald_Ulrik_Sverdrup_(politician),Georg_Sverdrup_(theologian)
Robert_Henry_McCurdy,Richard_Aldrich_McCurdy
Glen_Corbett,Christopher_Holden
Watkins_Moorman_Abbitt,"Watkins_Abbitt,_Jr."
Paraire_Karaka_Paikea,Tapihana_Paraire_Paikea
"William_DeWitt,_Jr.",Bill_DeWitt_III
Farid_Mostafavi,Sohrab_Kashani
Thilakan,Shammi_Thilakan
Aditya_Vikram_Birla,Kumar_Mangalam_Birla
Georgios_Papandreou,Andreas_Papandreou
Fatimah,Zaynab_bint_Ali
Joseph_Opatoshu,David_Opatoshu
James_Otis_Sr.,James_Otis_Jr.
Ruth_Hanna_McCormick,Bazy_Tankersley
Thomas_Walsh_(miner),Evalyn_Walsh_McLean
Coral_Lansbury,Malcolm_Turnbull
Mabel_Hill,John_McIndoe_(artist)
Frank_Crean,Stephen_Crean
Kirill_Razumovski,Natalia_Zagryazhskaya
Anna_M._Harkness,Charles_W._Harkness
Kyu_Sakamoto,Hanako_Oshima
Andrea_Heinemann_Simon,Carly_Simon
Sam_Marx,Chico_Marx
Robert_Warren_Miller,"Marie-Chantal,_Crown_Princess_of_Greece"
Louisa_Adams,John_Adams_II
"George_Hamilton-Gordon,_5th_Earl_of_Aberdeen","George_Hamilton-Gordon,_6th_Earl_of_Aberdeen"
Mine-a,Alena_(Encantadia)
Yolanda_Hadid,Bella_Hadid
"Richard_Grosvenor,_2nd_Marquess_of_Westminster","Richard_Grosvenor,_1st_Baron_Stalbridge"
George_Latimer_(escaped_slave),Lewis_Howard_Latimer
"David_Eccles,_1st_Viscount_Eccles","John_Eccles,_2nd_Viscount_Eccles"
Gene_Lockhart,June_Lockhart
Elias_B._D._Ogden,Frederick_B._Ogden
Onésiphore_Turgeon,William_Ferdinand_Alphonse_Turgeon
Alexander_Hamilton,Angelica_Schuyler_Church
Yitzhak_Rabin,Dalia_Rabin-Pelossof
"Archibald_Campbell,_1st_Marquess_of_Argyll","Archibald_Campbell,_9th_Earl_of_Argyll"
Cecil_Day-Lewis,Tamasin_Day-Lewis
Levi_Yitzchak_Schneerson,Menachem_Mendel_Schneerson
Abeid_Karume,Ali_Karume
Rick_Wakeman,Oliver_Wakeman
Stan_Lathan,Sanaa_Lathan
Anthony_Ughtred,Henry_Ughtred
James_Alexander_Cowan,Lois_Ann_Fairley
William_Thorne_Buckland,John_Channing_Buckland
Thomas_Jefferson,Mary_Jefferson_Eppes
Dillon_Bell,Francis_Bell_(New_Zealand_politician)
Rex_Applegate,Shannon_Applegate
Suniel_Shetty,Athiya_Shetty
Heinrich_Carl_von_Schimmelmann,Ernst_Heinrich_von_Schimmelmann
Francisco_José_Jattin_Safar,Zulema_Jattin_Corrales
Anne_Hendricks_Bass,Hyatt_Bass
Frederick_James_Eugene_Woodbridge,Frederick_James_Woodbridge
Robert_F._Kennedy,Courtney_Kennedy_Hill
Brian_Dennehy,Elizabeth_Dennehy
Andy_Rooney,Emily_Rooney
Patrick_Cudahy,Michael_Cudahy_(industrialist)
Lesley_Ann_Warren,Christopher_Peters
Rose_Kennedy,Rosemary_Kennedy
Bette_Davis,B._D._Hyman
Victoria_Carroll,Ashley_Bell
Ingmar_Bergman,Lena_Bergman
Ben_E._Cabell,Earle_Cabell
Juan_Isidro_Moreno,Guillermo_Moreno_García
Elyssa_Davalos,Alexa_Davalos
James_Gordon_Bennett_Sr.,James_Gordon_Bennett_Jr.
Burt_Lancaster,Bill_Lancaster
George_Sand,Maurice_Sand
Dennis_Shepard,Matthew_Shepard
Frank_Doubleday_(actor),Kaitlin_Doubleday
Jeffrey_Lyons,Ben_Lyons
Frederick_S._Coolidge,Marcus_A._Coolidge
Ian_Paisley,Rhonda_Paisley
John_Coit_Spooner,Philip_Loring_Spooner
"Flora,_Fauna,_and_Merryweather",Aurora_(Disney_character)
Noah_in_Islam,Ham_(son_of_Noah)
Terence_Donovan_(photographer),Dan_Donovan_(keyboardist)
Everard_Hambro,Olaf_Hambro
Fred_W._Friendly,David_T._Friendly
Sheryl_Sandberg,Dave_Goldberg
Zhang_Zuolin,Zhang_Xueliang
Nuruddin_Ahmed,Ameena_Ahmad_Ahuja
Frank_M._Thomas,Frankie_Thomas
Jayani_Dissanayake,Duminda_Dissanayake
Hernando_Siles_Reyes,Luis_Adolfo_Siles_Salinas
Johanna_Schopenhauer,Adele_Schopenhauer
Dwight_Baldwin_(missionary),David_Dwight_Baldwin
Robert_Gould_Shaw_II,Louis_Agassiz_Shaw_II
Beatrice_Gray,Billy_Gray_(actor)
Devletşah_Hatun,İsa_Çelebi
Evil_Queen_(Disney),Henry_Mills_(Once_Upon_a_Time)
Anita_Roddick,Sam_Roddick
"Sir_Charles_Tennant,_1st_Baronet","Edward_Tennant,_1st_Baron_Glenconner"
Agnes_Nixon,Robert_Nixon_(filmmaker)
Andrew_J._McKenna,Andrew_McKenna
Susan_Buffett,Peter_Buffett
George_Cawkwell,Simon_Cawkwell
Charles_von_Hügel,Anatole_von_Hügel
Herbert_Fisk_Johnson_Jr.,Samuel_Curtis_Johnson_Jr.
Michael_Horovitz,Adam_Horovitz_(poet)
Lettice_Knollys,Robert_Dudley_(explorer)
John_Holmes_(Nova_Scotia_politician),Simon_Hugh_Holmes
Luigi_Einaudi,Giulio_Einaudi
Vishrava,Shurpanakha
Joseph_Medill_Patterson,Alicia_Patterson
Cuba_Gooding_Sr.,Omar_Gooding
María_Luisa_Garza,Federico_Cantú_Garza
Momofuku_Ando,Koki_Ando
Horace_Freeland_Judson,Olivia_Judson
C._N._Balakrishnan,C_B_Geetha
Byron_Foulger,Rachel_Ames
Colleen_Howe,Marty_Howe
Kamala_Nehru,Indira_Gandhi
Li_Peng,Li_Xiaopeng_(politician)
Dorothea_Jordan,Lord_Adolphus_FitzClarence
