Lawrence_Saint,Rachel_Saint
Flora_Parker_DeHaven,Gloria_DeHaven
Edith_Barrett,V.B._Price
James_Fox,Jack_Fox_(actor)
Mumtaz_Ali,Minoo_Mumtaz
"Patrick_J._Stapleton,_Jr.",Patrick_J._Stapleton_III
Severo_Colberg_Ramírez,Severo_Colberg_Toro
Teri_Hatcher,Emerson_Tenney
Samuel_Curtis_Johnson_Sr.,Herbert_Fisk_Johnson_Sr.
Sigurd_Høst,Gunnar_Høst
Murray_Dryden,Dave_Dryden
Rose_Kennedy,Patricia_Kennedy_Lawford
Margaret_Whitlam,Nicholas_Whitlam
Doris_F._Fisher,John_J._Fisher
Yvonne_Lime,Mike_Minor_(actor)
Poornima_Bhagyaraj,Shanthanu_Bhagyaraj
Nicholas_Bacon_(Lord_Keeper),Edward_Bacon_(died_1618)
Fartuun_Adan,Ilwad_Elman
Qazi_Motahar_Hossain,Sanjida_Khatun
Phillip_Wright,Judith_Wright
Bill_Newton_Dunn,Tom_Newton_Dunn
John_Mathews_(Augusta_County),Archer_Mathews
T._J._S._George,Jeet_Thayil
Carmine_Persico,Alphonse_Persico
Joey_Marquez,Wynwyn_Marquez
E._Paul_Waggoner,Electra_Waggoner_Biggs
Charles_Scribner_II,Charles_Scribner_III
Helen_Connon,Millicent_Baxter
Godtfred_Kirk_Christiansen,Kjeld_Kirk_Kristiansen
Nathan_Mayer_Rothschild,Nathaniel_de_Rothschild
Charles_Carroll_the_Settler,Charles_Carroll_of_Annapolis
"Harriet_Leveson-Gower,_Countess_Granville","Granville_Leveson-Gower,_2nd_Earl_Granville"
James_T._Rutnam,Jayam_Rutnam
"Elizabeth_Cavendish,_Duchess_of_Devonshire",Augustus_Clifford
Thomas_S._Weston,"Thomas_Shailer_Weston,_Jr."
Cassandra_Harris,Sean_Brosnan_(actor)
Presidency_of_Dmitry_Medvedev,Ilya_Medvedev
Hiram_Bingham_III,Jonathan_Brewster_Bingham
Šurhaci,Jirgalang
Geraldine_Page,Angelica_Page
Dési_Bouterse,Dino_Bouterse
Zizi_Lambrino,Carol_Lambrino
John_Flanagan_(author),Kitty_Flanagan
Hugh_D._Auchincloss,Janet_Auchincloss_Rutherfurd
Dolley_Madison,John_Payne_Todd
Shwe_Mann,Aung_Thet_Mann
Rudraprasad_Sengupta,Sohini_Sengupta
John_Shaffer_Phipps,Hubert_Beaumont_Phipps
Oodgeroo_Noonuccal,Denis_Walker_(activist)
Katharine_Sergeant_Angell_White,Joel_White
Donald_Fisher,William_S._Fisher
Trygve_Bratteli,Ola_Bratteli
Mayadhar_Mansingh,Lalit_Mansingh
Olive_Osmond,Alan_Osmond
Sydney_Samuelson,Peter_Samuelson
Ali_Eid,Rifaat_Eid
John_Lemmon_(politician),Nelson_Lemmon
Karin_Stoltenberg,Jens_Stoltenberg
Robert_White_(West_Virginia_senator),Robert_White_(judge)
Shakti_Kapoor,Siddhanth_Kapoor
Domenico_Colombo,Bartholomew_Columbus
Julius_and_Ethel_Rosenberg,Robert_Meeropol
Chase_A._Clark,Bethine_Clark_Church
Asif_Ali_Zardari,Bilawal_Bhutto_Zardari
Bernard_Arnault,Antoine_Arnault
Jean-François_Revel,Matthieu_Ricard
Vittorio_Corona,Fabrizio_Corona
Neferu_I,Intef_II
John_Spencer_Hardy,Beth_Courtney
Shirley_Jones,Patrick_Cassidy_(actor)
Isaac_Oluwole,Isaac_Ladipo_Oluwole
Carol_Arthur,Michael_DeLuise
David_Watkins_(Australian_politician),David_Oliver_Watkins
Sinclair_Weeks,John_W._Weeks
Darryl_F._Zanuck,Richard_D._Zanuck
Alberta_Williams_King,Alfred_Daniel_Williams_King
"John_Betts,_Jr.",Thaddeus_Betts_(physician)
Lennart_Hjulström,Niklas_Hjulström
Thomas_Betts,John_Bartlett_(Connecticut_politician)
Karol_Stanisław_Radziwiłł_(1669–1719),Michał_Kazimierz_%22Rybeńko%22_Radziwiłł
Mirza_Nasrullah_Khan,Hossein_Pirnia
Trinidad_Roxas,Gerardo_Roxas
Geoffrey_Davies,Emma_Davies_(actress)
Geneviève_Waïte,Bijou_Phillips
Ma_Ho-ling,Ma_Ying-jeou
Stanley_Silverman,Ben_Silverman
Roy_Señeres,Christian_Señeres
A._Bartlett_Giamatti,Paul_Giamatti
Laurent-Désiré_Kabila,Zoé_Kabila
James_H._Laughlin,James_Laughlin
Xi_Jinping,Xi_Mingze
Hans_Rausing,Sigrid_Rausing
Indira_Gandhi,Rajiv_Gandhi
Zillur_Rahman,Nazmul_Hasan_Papon
Mohanlal,Pranav_Mohanlal
William_D._Kelley,Florence_Kelley
Madri,Sahadeva
Leo_Burnett,Phoebe_Snetsinger
Bernard_Dowiyogo,Valdon_Dowiyogo
Raj_Kapoor,Randhir_Kapoor
Ricardo_Salinas_Pliego,Ninfa_Salinas_Sada
Ma_Barker,Fred_Barker
Jack_Rosenthal,Amy_Rosenthal
John_Seward_Johnson_I,Mary_Lea_Johnson_Richards
Parisa_Bakhtavar,Sarina_Farhadi
Herbert_Marcus,Lawrence_Marcus
Edward_Michener,Roland_Michener
Firouz_Nosrat-ed-Dowleh_III,Mozaffar_Firouz
Helen_Crump,Opie_Taylor
Donald_Healey,Geoffrey_Healey
As'ad_Pasha_al-Azm,Muhammad_Pasha_al-Azm
Imogene_Powers_Johnson,Winnie_Johnson-Marquart
Aydın_Boysan,Haldun_Boysan
Charles_P._Kindleberger,Richard_Kindleberger
Ellen_Axson_Wilson,Margaret_Woodrow_Wilson
Anna_Roosevelt_Halsted,Curtis_Roosevelt
John_Sergeant_(journalist),Mike_Sergeant
Vinay_Chandra_Maudgalya,Madhavi_Mudgal
Richard_J._Daley,William_M._Daley
Ron_Paul,Rand_Paul
Antonia_Handler_Chayes,Sarah_Chayes
Pliny_Earle_I,Thomas_Earle
Peter_Hall_(director),Christopher_Hall_(producer)
Barbara_Ruick,Joseph_Williams_(musician)
Nasedo,Tess_Harding
John_Wayles,James_Hemings
Andreas_Papandreou,George_Papandreou
List_of_Ghost_Whisperer_characters,Melinda_Gordon
Judi_Dench,Finty_Williams
Irene_Purcell,Karen_Johnson_Boyd
William_E._Dodge,Reverend_David_Stuart_Dodge
Simeon_Lord,George_Lord
Ivan_Tereshchenko,Mikhail_Tereshchenko
Luzon_B._Morris,Robert_Tuttle_Morris
Frano_Botica,Ben_Botica
Kit_Culkin,Kieran_Culkin
Fujiwara_no_Otomuro,Emperor_Saga
D._A._Rajapaksa,Chamal_Rajapaksa
Funmilayo_Ransome-Kuti,Olikoye_Ransome-Kuti
Herbert_Marcus,Stanley_Marcus
Richard_Bennett_(actor),Constance_Bennett
Julia_Thorne,Vanessa_Kerry
Mary_Ball_Washington,Samuel_Washington
Floyd_Crosby,Ethan_Crosby
Dino_Pogolotti,Marcelo_Pogolotti
Constance_Lloyd,Vyvyan_Holland
Henrik_Dedichen,Aimée_Sommerfelt
Karel_De_Gucht,Jean-Jacques_De_Gucht
Hamideh_Kheirabadi,Soraya_Ghasemi
John_Culver,Chet_Culver
Moses_Bledso_Corwin,John_A._Corwin
Maurice_Costello,Helene_Costello
Terry_Marcel,Rosie_Marcel
William_J._Minor,Stephen_Minor
Sajida_Talfah,Uday_Hussein
Alfred_Lindon,Raymond_Lindon
"Sir_Watkin_Williams-Wynn,_9th_Baronet","Sir_Watkin_Williams-Wynn,_10th_Baronet"
Bibliography_of_Ulysses_S._Grant,Jesse_Root_Grant
Lady_Annabel_Goldsmith,India_Jane_Birley
Gleb_Botkin,Eugene_Botkin
Vashistha,Śakti_Maharṣi
Nusrat_Bhutto,Murtaza_Bhutto
Marina_Berti,Andrea_Giordana
Murray_Hill_(politician),Robert_Hill_(Australian_politician)
Panbanisha,Nyota_(bonobo)
Rita_Gallagher,Rita_Clay_Estrada
Louisa_Lawson,Henry_Lawson
Charles_Alden_Black,Lori_Black
Edwin_Hatch,Evelyn_Hatch
Eric_Thompson,Sophie_Thompson
Vladimir_Menshov,Yuliya_Menshova
Joyce_Bulifant,John_Asher
Joseph_P._Kennedy_Sr.,Patricia_Kennedy_Lawford
Rentarō_Mikuni,Kōichi_Satō_(actor)
Margaret_Taylor,Mary_Elizabeth_Bliss
Gemma_Teller_Morrow,Jax_Teller
Tjuyu,Tiye
Lasse_Braun,Axel_Braun
Ron_Howard,Paige_Howard
Frank_Conniff_(journalist),Frank_Conniff
Kirill_Razumovski,Andrey_Razumovsky
Joe_Appiah,Kwame_Anthony_Appiah
Duryodhana,Lakshmanaa
Giovanna_Berneri,Marie-Louise_Berneri
Elizabeth_Zimmerman,Sara_Duterte
Betty_Lou_Bredemus,Lisa_Roberts_Gillan
Arjun_Sarja,Aishwarya_Arjun
Merion_Moriarty,Abram_Moriarty
Don_Iwerks,Leslie_Iwerks
John_Lewis_(Australian_politician),Essington_Lewis
María_Mercader,Christian_De_Sica
Miles_Copeland_Jr.,Stewart_Copeland
Aldo_Leopold,A._Starker_Leopold
Ko_Yong-hui,Kim_Yo-jong
Elizabeth_Cromwell,Bridget_Cromwell
George_Barnard_Baker,George_Harold_Baker
Janet_Leigh,Jamie_Lee_Curtis
Ellen_Harvelle,Jo_Harvelle
"Sir_John_Gilmour,_3rd_Baronet","Sir_John_Gilmour,_4th_Baronet"
Robert_Wood_Johnson_I,John_Seward_Johnson_I
Bertolt_Brecht,Barbara_Brecht-Schall
Cris_Morena,Tomás_Yankelevich
Sreenivasan_(actor),Vineeth_Sreenivasan
William_Hutchinson_(Rhode_Island),John_Sanford_(governor)
Patricia_Altschul,Whitney_Sudler-Smith
Feng_Youlan,Zong_Pu
Agatha_Christie,Rosalind_Hicks
John_Eager_Howard,George_Howard_(Governor_of_Maryland)
Suvra_Mukherjee,Sharmistha_Mukherjee
Coke_R._Stevenson,Andrew_Murr
John_Berne,Shaun_Berne
"George_Calvert,_1st_Baron_Baltimore",Leonard_Calvert
A._Felix_du_Pont,Richard_Chichester_du_Pont
Henry_Jarecki,Nicholas_Jarecki
Heinz_Bauer_(publisher),Yvonne_Bauer
List_of_Dune_secondary_characters,Alia_Atreides
Niki_Sanders,Micah_Sanders
Louis_Schmeisser,Hugo_Schmeisser
Lettice_Knollys,"Robert_Devereux,_2nd_Earl_of_Essex"
Sidney_Blumenthal,Max_Blumenthal
Hetephernebti,Inetkaes
Susana_Higuchi,Keiko_Fujimori
Emily_Thorn_Vanderbilt,Emily_Vanderbilt_Sloane
Charles_Evans_(businessman),"Charles_Evans,_Jr."
Alejandro_Végh_Villegas,Carlos_A._Vegh
Eugen_Viktor_Feller,William_Feller
Etienne_Saqr,Pascale_Sakr
Dorothea_Jordan,"Elizabeth_Hay,_Countess_of_Erroll"
Martha_Bulloch_Roosevelt,Theodore_Roosevelt
Richard_Bevan,Richard_Alexander_Bevan
Eleanor_Butler_Alexander-Roosevelt,Theodore_Roosevelt_III
Paul_Teutul_Sr.,Paul_Teutul_Jr.
August_Coppola,Nicolas_Cage
William_Bell_(clergyman),Robert_Bell_(Lanark_County_politician)
Tokyo_Toni,Blac_Chyna
Jane_Wilde,Willie_Wilde
Muhammad_ibn_Abu_Bakr,Qasim_ibn_Muhammad_ibn_Abu_Bakr
Hugo_Stenbeck,Jan_Stenbeck
David_Lynch,Jennifer_Lynch
Eleonóra_Zichy,Katinka_Andrássy
Oscar_Schlitter,Oskar_Hermann_Artur_Schlitter
Marvin_Davis,John_Davis_(producer)
"Anne_St_Leger,_Baroness_de_Ros","Thomas_Manners,_1st_Earl_of_Rutland"
John_Townshend_(died_1603),"Sir_Roger_Townshend,_1st_Baronet"
Martin_Luther_King_Sr.,Martin_Luther_King_Jr.
Santhana_Bharathi,Sanjay_Bharathi
Pablo_Escobar,Sebastián_Marroquín
Mohan_Lal_Lohia,Aloke_Lohia
Abigail_Adams,Thomas_Boylston_Adams_(1772–1832)
Lewis_W._Green,Letitia_Stevenson
Horace_Mann,Horace_Mann_Jr.
Taina_Elg,Raoul_Björkenheim
Cynthia_Villar,Mark_Villar
Hugh_E._Rodham,Hugh_Rodham
Samuel_Curtis_Johnson_Jr.,Herbert_Fisk_Johnson_III
Terence_Donovan_(photographer),Daisy_Donovan
Laughlin_Phillips,Julia_Cafritz
Margaret_of_Hereford,Humphrey_III_de_Bohun
Jack_Straw,Will_Straw
Pat_Nixon,Julie_Nixon_Eisenhower
Romina_Power,Ylenia_Carrisi
André_Hossein,Robert_Hossein
Harvey_Samuel_Firestone,Leonard_Firestone
Romulus_Linney_(playwright),Laura_Linney
Alfred_Kerr,Judith_Kerr
Wilma_Flintstone,Pebbles_Flintstone
"Michael_Bowes-Lyon,_18th_Earl_of_Strathmore_and_Kinghorne","Simon_Bowes-Lyon,_19th_Earl_of_Strathmore_and_Kinghorne"
Ingmar_Bergman,Mats_Bergman
Tarzie_Vittachi,Nury_Vittachi
"Edward_Seymour,_1st_Earl_of_Hertford","Edward_Seymour,_Lord_Beauchamp"
Benjamin_Pitman_(Hawaii),Henry_Hoʻolulu_Pitman
"Arthur_B._Hancock,_Jr.",Arthur_B._Hancock_III
Debendranath_Tagore,Hemendranath_Tagore
Leslie_Crowther,Liz_Crowther
John_Dunwoody,Tamsin_Dunwoody
Shakuni,Uluka
Howard_Deutch,Zoey_Deutch
Barbara_Henrickson,Ben_Henrickson
Gérard_Depardieu,Guillaume_Depardieu
Dick_Clark,Duane_Clark
Kay_Robertson,Jase_Robertson
Nathan_Mileikowsky,Elisha_Netanyahu
Lu_Muzhen,Sun_Fo
Martin_Hellberg,Yigal_Tumarkin
Carmen-Maja_Antoni,Jennipher_Antoni
"Sir_Charles_Tennant,_1st_Baronet","Thomas_Lister,_4th_Baron_Ribblesdale"
Eunice_Kennedy_Shriver,Maria_Shriver
Ronald_Ferguson,"Sarah,_Duchess_of_York"
Irina_Derevko,Arvin_Sloane
Elijah_Boardman,William_Whiting_Boardman
R._Nagendra_Rao,R._N._Jayagopal
Robert_Arbuthnot,George_Arbuthnot_(civil_servant)
Guy_D._Goff,Louise_Goff_Reece
Epainette_Mbeki,Moeletsi_Mbeki
Peter_Arrell_Brown_Widener,Joseph_E._Widener
Letitia_MacTavish_Hargrave,Joseph_James_Hargrave
Edward_Hutchinson_(captain),Susanna_Cole
S._W._R._D._Bandaranaike,Chandrika_Kumaratunga
Mohan_Babu,Lakshmi_Manchu
Ghassan_Tueni,Gebran_Tueni
Cornelius_Vanderbilt_II,Reginald_Claypoole_Vanderbilt
Hernán_Cortés,Leonor_Cortés_Moctezuma
Jess_McMahon,Vince_McMahon_Sr.
Leon_Hess,John_B._Hess
Isabel_Preysler,Chabeli_Iglesias
Henry_Deringer_(Senior),Henry_Deringer
Juraj_V_Zrinski,Petar_Zrinski
Mordecai_Richler,Daniel_Richler
Kaderbad_Narasinga_Rao,Kaderbad_Ravindranath
Maria_Băsescu,Elena_Băsescu
Fred_C._Koch,Frederick_R._Koch
David_Rockefeller,David_Rockefeller_Jr.
Eli_Oberstein,Maurice_Oberstein
Robert_de_Lasteyrie,Charles_de_Lasteyrie
Belisario_Betancur,Diego_Betancur_Álvarez
Bradford_Meade,Daniel_Meade
Bill_White_(Canadian_politician),Sheila_White_(politician)
Stephane_Groueff,Tina_Barney
P._K._Smith,Mike_Smith_(Louisiana_politician)
Timothy_Bevan_(apothecary),Silvanus_Bevan_(1743-1830)
Éamon_de_Valera,Vivion_de_Valera
Sukumaran,Indrajith_Sukumaran
Frank_Altschul,Arthur_Altschul
Shirley_Jones,Shaun_Cassidy
Isaac_Roosevelt_(businessman),James_Roosevelt_I
William_Allen_White,William_Lindsay_White
Michael_Armand_Hammer,Armie_Hammer
Polly_Draper,Alex_Wolff
Thomas_White_(Canadian_politician),Robert_Smeaton_White
Adrienne_Morrison,Joan_Bennett
Tokugawa_Ieyasu,Yūki_Hideyasu
Louis_Lacoste,Alexandre_Lacoste
Antoni_Radziwiłł,Bogusław_Fryderyk_Radziwiłł
Henry_J._Kaiser,Henry_Kaiser_(musician)
Nathan_Smith_(physician),Nathan_Ryno_Smith
James_Mayer_de_Rothschild,Alphonse_James_de_Rothschild
Katharine_Sergeant_Angell_White,Roger_Angell
Martin_Wolff,Konrad_Wolff
Éamon_de_Valera,Rúaidhrí_de_Valera
Elizabeth_Clyde,Jeremy_Clyde
Phil_Margera,Jess_Margera
Fernando_Poe_Sr.,Fernando_Poe_Jr.
"Pedro_de_Toledo,_1st_Marquis_of_Mancera","Antonio_Sebastián_de_Toledo,_2nd_Marquis_of_Mancera"
Michael_Chaplin_(actor),Carmen_Chaplin
Hugh_McManners,Joseph_McManners
Michèle_Morgan,Mike_Marshall_(actor)
Youssef_Salim_Karam,Salim_Bey_Karam
James_A._Garfield,Abram_Garfield
Anil_Kapoor,Rhea_Kapoor
Tai_Chi-tao,Chiang_Wei-kuo
Jaime_de_Marichalar,Felipe_de_Marichalar_y_Borbón
Randal_McGavock,John_McGavock
Jan_Bystroń_(linguist),Jan_Stanisław_Bystroń
Anil_Kapoor,Sonam_Kapoor
Thomas_Robertson_(Nova_Scotia_politician),Wishart_McLea_Robertson
Marika_Mitsotakis,Kyriakos_Mitsotakis
Vilma_Santos,Luis_Manzano
Nena_von_Schlebrügge,Uma_Thurman
Jules_Renouard,Léopold_Renouard
Gervase_de_Cornhill,Henry_de_Cornhill_(sheriff)
Adolphus_Busch_Orthwein,Peter_Busch_Orthwein
Sven_Wollter,Stina_Wollter
Angela_Montenegro,Jack_Hodgins_(Bones)
Frank_Rich,Simon_Rich
Rakesh_Roshan,Hrithik_Roshan
Zsa_Zsa_Gabor,Francesca_Hilton
James_Nyamweya,George_Nyamweya
"Ryan_DeGraffenried,_Sr.",Ryan_DeGraffenried
Abraham_Tobias_Boas,Harold_Boas
Seyed_Karim_Amiri_Firuzkuhi,Amir_Banoo_Karimi
Tanuja,Kajol
Rick_Wakeman,Adam_Wakeman
Remi_Fani-Kayode,Rotimi_Fani-Kayode
Sergey_Shoygu,Yulia_Shoygu
Lakhumal_Hiranand_Hiranandani,Niranjan_Hiranandani
Fidel_Castro,Alina_Fernández
Çetin_Altan,Ahmet_Altan
Jean_Todt,Nicolas_Todt
Gough_Whitlam,Nicholas_Whitlam
Erico_Verissimo,Luís_Fernando_Veríssimo
Ned_Stark,Sansa_Stark
Don_Francks,Cree_Summer
Urszula_Dudziak,Mika_Urbaniak
John_Robert_Godley,"Arthur_Godley,_1st_Baron_Kilbracken"
Claiborne_Pell,Julia_Pell
Sybil_Thorndike,Ann_Casson
Mohan_V._Raman,Vidyullekha_Raman
Meg_Ryan,Jack_Quaid
Johan_Skytte,Vendela_Skytte
Elizabeth_Schuyler_Hamilton,John_Church_Hamilton
Stacy_Keach_Sr.,James_Keach
Linda_McCartney,Heather_McCartney
Edith_Ewing_Bouvier_Beale,Bouvier_Beale
Derek_Royle,Carol_Royle
Hannah_Van_Buren,Abraham_Van_Buren
K._P._A._C._Lalitha,Sidharth_Bharathan
Rayford_Steele,Chloe_Steele
Dorothy_McGuire,Topo_Swope
Catherine_Dickens,Henry_Fielding_Dickens
Phelan_Beale,"Phelan_Beale,_Jr."
Walter_Haefner,Martin_Haefner
Camille_Chamoun,Dory_Chamoun
George_Cash,Michaelia_Cash
Mingju,Nalan_Xingde
François-Théodore_Savoie,Joseph-Alcide_Savoie
Warren_Hellman,Frances_Hellman
Mabel_Albertson,George_Englund
Charles-Gaspard_de_la_Rive,Auguste_Arthur_de_la_Rive
Quinatzin,Techotlalatzin
Alun_Lewis_(actor),Amelia_Warner
Joe_Stewardson,Deon_Stewardson
Bernard_de_Marigny,Antoine_James_de_Marigny
Yehonatan_Geffen,Shira_Geffen
"George_Thomson,_Baron_Thomson_of_Monifieth",Caroline_Thomson
Charlotte_Lamb,Sarah_Holland
Jack_Kirkbride,Anne_Kirkbride
Thomas_Claughton_(bishop),Gilbert_Claughton
Jack_Cassidy,Shaun_Cassidy
"David_Ormsby-Gore,_5th_Baron_Harlech","Francis_Ormsby-Gore,_6th_Baron_Harlech"
"Nicholas_Brown,_Jr.",Nicholas_Brown_III
Tim_Armstrong_(politician),Tommy_Armstrong_(New_Zealand_politician)
Ruth_Williams_Khama,Tshekedi_Khama_II
Ellen_G._White,William_C._White
Mario_Cuomo,Margaret_I._Cuomo
William_%22Billy%22_Nungesser,Billy_Nungesser
Herbert_Hoover,Allan_Hoover
Henry_Lee_III,Robert_E._Lee
Rommel_Padilla,RJ_Padilla
William_Aston,Ray_Aston
Donald_Cameron_Sr.,Donald_Cameron_(Alberta_politician)
Rufus_King,James_G._King
Johanna_Quandt,Stefan_Quandt
Albert_C._Cohn,Roy_Cohn
David_Packard,David_Woodley_Packard
William_G._Angel,Wilkes_Angel
Alfred_Shaughnessy,David_Shaughnessy
Pran_Nath_Lekhi,Aman_Lekhi
Alberto_Romulo,Roman_Romulo
Eugene_Gorman,Pierre_Gorman
"Sir_John_Hynde_Cotton,_3rd_Baronet","Sir_John_Hynde_Cotton,_4th_Baronet"
Milton_Joseph_Cunningham,Charles_Milton_Cunningham
Sumner_Redstone,Shari_Redstone
Larry_Birkhead,Dannielynn_Birkhead
Robert_F._Kennedy_Jr.,Kathleen_Kennedy_Townsend
Severo_Colberg_Ramírez,Jorge_Colberg_Toro
Ray_Lyman_Wilbur,Blake_Colburn_Wilbur
Del_Stromer,Linda_Upmeyer
Vibeke_Engelstad,Fredrik_Engelstad
Siri_Hustvedt,Sophie_Auster
Abdul_Bakeer_Markar,Imthiaz_Bakeer_Markar
"Henry_Herbert,_10th_Earl_of_Pembroke","George_Herbert,_11th_Earl_of_Pembroke"
Daniel_Kellogg_(settler),Samuel_Kellogg
Joachim_Cronman,Johan_Cronman
Mark_Henig,Stanley_Henig
Sammy_Davis_Sr.,Sammy_Davis_Jr.
Ragnar_Vold,Jan_Erik_Vold
Mike_Jenkins_(poet),Bethan_Jenkins
Catherine_Dickens,Kate_Perugini
Irvin_Kahn,Samuel_“Sandy”_Kahn
L._Mendel_Rivers,"L._Mendel_Rivers,_Jr."
Joshua_W._Alexander,George_Forrest_Alexander
William_Fitzherbert_(New_Zealand_politician),William_Fitzherbert_(mayor)
William_R._Day,Stephen_A._Day
Carlos_Julio_Arosemena_Tola,Carlos_Julio_Arosemena_Monroy
Walter_Augustus_de_Havilland,Joan_Fontaine
Thomas_Betts,Samuel_Keeler
José_María_Fernández_Unsáin,Chantal_Andere
Birgit_Rausing,Kirsten_Rausing
Seán_O'Casey,Breon_O'Casey
Jerry_Falwell,Jonathan_Falwell
Harry_S._Truman,Margaret_Truman
John_F._Kennedy,John_F._Kennedy_Jr.
Richard_Basset,Geoffrey_Ridel_(royal_justice)
Gudbrand_Helenus_Hartmann,Edle_Hartmann
Jane_Engelhard,Annette_de_la_Renta
Zipporah,Gershom
Sinéad_Cusack,Max_Irons
John_D._Rockefeller,Alta_Rockefeller_Prentice
David_Fleeshman,Emily_Fleeshman
Ingmar_Bergman,Anna_Bergman
Henry_Matthews_(judge),"Henry_Matthews,_1st_Viscount_Llandaff"
Stan_Freese,Jason_Freese
Eileen_Ryan,Sean_Penn
Early_life_and_career_of_Suharto,Siti_Hardiyanti_Rukmana
Carol_Chomsky,Aviva_Chomsky
Solly_Sachs,Albie_Sachs
Patrick_Power_(Canadian_politician),Lawrence_Geoffrey_Power
Tjuyu,Ay
Daniel_Buck,Daniel_Azro_Ashley_Buck
Roy_Dotrice,Michele_Dotrice
William_F._Buckley_Jr.,Christopher_Buckley_(novelist)
Emma_Minnie_Boyd,Merric_Boyd
Rutherford_B._Hayes,Webb_Hayes
Marcin_Zborowski,Samuel_Zborowski
Rajesh_Khanna,Rinke_Khanna
Stanley_Lupino,Ida_Lupino
"Dallas_Townsend,_Sr.",Dallas_Townsend
Abdullah_ibn_Alawi_al-Haddad,Muhammad
Samuel_Boileau_Goad,Horatio_Boileau_Goad
Masa_Nakayama,Taro_Nakayama
Jinggoy_Estrada,Julian_Estrada
James_Elliot_Cabot,Richard_Clarke_Cabot
"James_Douglas,_Jr.",James_Douglas_(businessman)
Ranjit_Mallick,Koel_Mallick
Victoria_Aitken,Lady_Amelia_Spencer
August_Anheuser_Busch_Sr.,Gussie_Busch
Charles_Landon_Knight,John_S._Knight
Øystein_Dahle,Gro_Dahle
Robert_William_Seton-Watson,Hugh_Seton-Watson
Eric_Hobsbawm,Andy_Hobsbawm
Raúl_Castro,Mariela_Castro
Kitabatake_Chikafusa,Kitabatake_Akiyoshi
Doris_F._Fisher,William_S._Fisher
Henry_Wadsworth_Longfellow,Ernest_Wadsworth_Longfellow
Goldie_Hawn,Oliver_Hudson
Oliver_Cromwell,Bridget_Cromwell
Alphonso_Taft,Peter_Rawson_Taft
Marjie_Lawrence,Laura_Greene_(presenter)
Patrick_Sarsfield_(Irish_confederate),William_Sarsfield_(died_1675)
Ellis_Arthur_Franklin,Roland_Franklin
Lim_Keng_Yaik,Lim_Si_Pin
Śakti_Maharṣi,Parashara
Alfred_A._Knopf_Sr.,"Alfred_A._Knopf,_Jr."
"John_Stuart,_3rd_Earl_of_Bute",Lady_Louisa_Stuart
Illa_Martin,Helge_Breloer
John_Wayne,Patrick_Wayne
Francis_Ford_Coppola,Gian-Carlo_Coppola
Kiliaen_van_Rensselaer_(merchant),Johan_van_Rensselaer
Cleveland_Hoadley_Dodge,Bayard_Dodge
Christian_Troy,Liz_Cruz
Guru_Hargobind,Guru_Tegh_Bahadur
Richard_Schaal,Wendy_Schaal
Mike_Pratt_(actor),Guy_Pratt
John_Cudahy,Michael_Cudahy_(electronics)
John_Anthony_Swire,Barnaby_Swire
Artemy_Tereshchenko,Simon_Tereshchenko
Harvey_Cushing,Mary_Benedict_Cushing
Khedouri_Zilkha,Ezra_Zilkha
Axel_Oxenstierna,Johan_Oxenstierna
"Charles_Paulet,_1st_Duke_of_Bolton","Charles_Paulet,_2nd_Duke_of_Bolton"
Arthur_Schoellkopf,Paul_A._Schoellkopf
Orrin_Henry_Ingram,Erskine_B._Ingram
Henry_Baldwin_Hyde,James_Hazen_Hyde
Alexander_Salkind,Ilya_Salkind
Motilal_Nehru,Vijaya_Lakshmi_Pandit
Enzo_Ferrari,Piero_Ferrari
James_A._Garfield,James_Rudolph_Garfield
Max_Stern_(businessman),Leonard_N._Stern
"Arthur_Nicolson,_1st_Baron_Carnock","Erskine_Nicolson,_3rd_Baron_Carnock"
Rodrigo_Duterte,Paolo_Duterte
Jack_Layton,Mike_Layton
John_Albion_Andrew,John_F._Andrew
Carrie_Fisher,Billie_Lourd
Mary_Jo_Deschanel,Emily_Deschanel
Muhammad_Sharif,Nawaz_Sharif
Peter_Buell_Porter,Peter_A._Porter_(colonel)
Dénes_Pázmándy_(1781–1854),Dénes_Pázmándy_(1816–1856)
Stephen_Mix_Mitchell,Donald_Grant_Mitchell
Bellamkonda_Suresh,Bellamkonda_Sreenivas
Kristin_Nelson,Matthew_Nelson
Ana_Bertha_Espín,Jaime_Lozano
Talish,Ahson_Talish
William_Harding_Jackson,Bruce_P._Jackson
Hüsnü_Özyeğin,Murat_Ozyegin
Kavisekhara_Dr_Umar_Alisha,Brahmarishi_Hussain_Sha
Dorothy_Hammerstein,James_Hammerstein
Pauline_Joachim,Jimmy_Ritz_(comedian)
Paul_Dodge,Alex_Dodge
Abdur_Razzak_(actor),Bapparaj
"William_Cavendish,_2nd_Earl_of_Devonshire","William_Cavendish,_3rd_Earl_of_Devonshire"
George_Mason,Thomson_Mason_(1759–1820)
Eliza_Poe,Edgar_Allan_Poe
Tanuja,Tanishaa_Mukerji
Adrian_Swire,Samuel_Compton_Swire
Robert_Evans,Josh_Evans_(film_producer)
Dana_Scully,List_of_minor_The_X-Files_characters
Esther_Allen_Howland,Esther_Howland
Amiri_Baraka,Lisa_Jones
Kamal_Haasan,Shruti_Haasan
Harry_Secombe,Andy_Secombe
Agnes_Robertson,Jessie_Robertson
