Curtis_Grubb,"Peter_Grubb,_Jr."
Abdyl_Frashëri,Ali_Sami_Yen
Hacı_Sabancı,Şevket_Sabancı
Olivia_Hussey,Akira_Fuse
John_Belding,Joseph_Platt
Romina_Power,Tyrone_Power
Brian_Griffin,Peter_Griffin
Green_Wix_Unthank,Jimmy_Carter
Zaynab_bint_Jahsh,Muhammad
Daniel_Kellogg_(settler),Walter_Hoyt
Alexander_Haig,Richard_Nixon
Éamon_de_Valera,John_A._Costello
Robert_F._Kennedy,William_P._Rogers
Matlalxoch,Moctezuma_I
Elenita_Binay,Jejomar_Binay
Gregg_Marx,Gummo_Marx
"Laurence_Hyde,_1st_Earl_of_Rochester","John_Belasyse,_1st_Baron_Belasyse"
Xi_Zhongxun,Zhou_Rongxin
Catherine_Ebert-Gray,Barack_Obama
Hashim_ibn_Abd_Manaf,Muhammad
Clio_Goldsmith,Mark_Shand
Francis_Mundy,"George_Cavendish,_1st_Earl_of_Burlington"
Józef_Piłsudski,Gabriel_Narutowicz
Rexford_Tugwell,Franklin_D._Roosevelt
Hal_Jackman,Ray_Hnatyshyn
Edith_Roosevelt,Theodore_Roosevelt
Joseph_Habersham,Thomas_Jefferson
Nicholas_F._Brady,Thomas_Kean
Louis_Stokes,Julian_C._Dixon
Warren_Wallace_Beckwith,Robert_Todd_Lincoln
Rumi,Muhammad
Bruce_Baird,Stephen_Mutch
John_William_Noell,Samuel_Caruthers
Claude_R._Wickard,Harry_S._Truman
Stuart_Donaldson,Edward_Deas_Thomson
Hafiz_Pashayev,Ilham_Aliyev
List_of_General_Hospital_characters_(2000s),Diane_Disney_Miller
Adrienne_Clarke,Marigold_Southey
Lenore_Romney,Helen_Milliken
Tom_DeLay,Roy_Blunt
Sean_Penn,Eileen_Ryan
"Archibald_Gordon,_5th_Marquess_of_Aberdeen_and_Temair","David_Gordon,_4th_Marquess_of_Aberdeen_and_Temair"
Duff_Cooper,Lady_Diana_Cooper
Walt_Whitman_Rostow,John_F._Kennedy
Francis_Bell_(New_Zealand_politician),"Sir_Charles_Fergusson,_7th_Baronet"
Glenn_A._Fine,Barack_Obama
Jeff_Watson_(politician),Susan_Whelan
Glyn_T._Davies,Barack_Obama
"Mary_Wilson,_Baroness_Wilson_of_Rievaulx",Harold_Wilson
Phillip_V._Sanchez,Gerald_Ford
Princess_Eugenie_of_York,"Sarah,_Duchess_of_York"
Abel_P._Upshur,John_Tyler
Anne_Valliant_Burnett_Tandy,Thomas_Lloyd_Burnett
Charan_Singh,Biswanath_Das
Ed_Wynn,Fred_Gwynne
Louis_Fles,Adolf_Hitler
Bob_Tizard,Bill_Rowling
"George_Lascelles,_7th_Earl_of_Harewood","Prince_Edward,_Duke_of_Kent"
Bill_Clinton,Hillary_Clinton
John_Betjeman,Ted_Hughes
Natalie_Teeger,List_of_Monk_characters
James_Cox_Aikins,Mackenzie_Bowell
Tom_C._Clark,Harry_S._Truman
F._W._de_Klerk,Thabo_Mbeki
Albert_Speer,Karl_Dönitz
Benjamin_Robbins_Curtis,Millard_Fillmore
Phelan_Beale,Edith_Ewing_Bouvier_Beale
Steve_Pettit,Stephen_Jones_(administrator)
Kingsley_Amis,Elizabeth_Jane_Howard
Frank_Stanfield,Walter_Harold_Covert
Tom_Hagen,Michael_Corleone
Aurora_Lacasa,Frank_Schöbel
Hugo_Llorens,Barack_Obama
Kathleen_McGinty,Bill_Clinton
"Henry_John_Temple,_3rd_Viscount_Palmerston","Granville_Leveson-Gower,_2nd_Earl_Granville"
Huang_Jing,Huang_Kecheng
Pearl_Slaghoople,Bamm-Bamm_Rubble
Billie_Lourd,Joely_Fisher
"Thomas_Sackville,_1st_Earl_of_Dorset","Robert_Cecil,_1st_Earl_of_Salisbury"
B._Carroll_Reece,Louise_Goff_Reece
M._Kalyanasundaram,Indira_Gandhi
William_Dodd_(ambassador),Hugh_R._Wilson
Fred_M._Vinson,Franklin_D._Roosevelt
Ruth_Bader_Ginsburg,Harold_Leventhal_(judge)
Santiago_Martínez_Delgado,Nelson_Rockefeller
Edith_Roosevelt,Theodore_Roosevelt
Henry_Brewster_Stanton,Nora_Stanton_Blatch_Barney
Adelbert_Ames,Elihu_Root
Fazlollah_Zahedi,Mohammad_Reza_Pahlavi
Ted_Hughes,Sylvia_Plath
Carmela_Corleone,Vincent_Corleone
Louis_Freeh,George_H._W._Bush
Zaki_Badr,Abdul_Halim_Moussa
Mario_Cuomo,Alfred_DelBello
Maya_(mother_of_the_Buddha),Suppabuddha
Sherman_P._Lloyd,David_S._King
Samuel_Hanford,John_Betts_(Connecticut_politician)
Deborah_Lippmann,Julia_Roberts
William_S._Burroughs,Oswald_Spengler
John_Light_Napier,Ronald_Reagan
Bob_Brown_(Australian_Labor_politician),Eric_Fitzgibbon
Eleanor_Coppola,Francis_Ford_Coppola
Timeline_of_the_first_prime_ministership_of_Winston_Churchill,Neville_Chamberlain
Eleanor_Roosevelt,Catherine_Dunn
Robert_Maxwell,Elisabeth_Maxwell
Francis_Ford_Coppola,Carmine_Coppola
John_Sherman,William_R._Day
Silvio_Berlusconi,Giorgio_Napolitano
Lady_Pansy_Lamb,"Edward_Pakenham,_6th_Earl_of_Longford"
Walter_Scott,Robert_Louis_Stevenson
Thomas_B._Griffith,George_W._Bush
Walther_Sommerlath,Alice_Sommerlath
Ely_Buendia,Francis_Magalona
Redfield_Proctor,Benjamin_Harrison
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",John_Charles_Herries
Ether_Shepley,Judah_Dana
Pamela_Pepper,Barack_Obama
Anwar_Ibrahim,Najib_Razak
Frank_Plumley,Porter_H._Dale
Lucretia_Garfield,James_A._Garfield
"Robert_Grosvenor,_1st_Marquess_of_Westminster","Sir_Stephen_Glynne,_9th_Baronet"
William_F._Buckley_Jr.,Patricia_Buckley_Bozell
Joseph_P._Kennedy_Sr.,Franklin_D._Roosevelt
Christopher_Cox,George_W._Bush
Giulio_Andreotti,Roberto_Tremelloni
Élaine_Greffulhe,Henry_Greffulhe
Lindsay_Thompson,Charles_Gawith
Murray_McLean_(ambassador),John_McCarthy_(ambassador_born_1942)
Jim_Forbes_(Australian_politician),Lance_Barnard
Daniel_Kellogg_(settler),Mark_Sension
Larry_Fortensky,Elizabeth_Taylor
William_Noy,"Robert_Carey,_1st_Earl_of_Monmouth"
Jonathan_Mason_(Massachusetts_politician),Benjamin_Gorham
Andy_Anderson_(drummer),Jason_Donovan
Arch_A._Moore_Jr.,Marvin_Mandel
William_Jennings_Bryan,Philander_C._Knox
Pamela_Carter,Evan_Bayh
List_of_Dune_secondary_characters,Karel_Dobrý
David_Mamet,Rebecca_Pidgeon
Matthew_Marvin_Jr.,James_Olmsted
James_Dew_Chaplin,Edward_Arthur_Lancaster
Charles_Emory_Smith,William_McKinley
James_Monroe,James_Madison
Phyllis_M._Powers,Barack_Obama
Nawaz_Sharif,Muhammad_Sharif
Henry_Skillman_Breckinridge,Woodrow_Wilson
Joyce_Carol_Oates,Ernest_Hemingway
Michael_T._Flynn,Barack_Obama
Florence_Jaffray_Harriman,Franklin_D._Roosevelt
Mahathir_Mohamad,Musa_Hitam
Richard_Lewis_(comedian),Buster_Keaton
Henry_H._Fowler,Lyndon_B._Johnson
Orlando_Sardi_de_Lima,Andrés_Pastrana_Arango
Tokugawa_Yoshimune,Tokugawa_Mitsusada
Thomas_Betts,John_Copp
Vijay_Deenanath_Chauhan,Amitabh_Bachchan
Carl_J._Gilbert,Richard_Nixon
Joseph_Goebbels,Paul_von_Hindenburg
Mary_Ann_Vial_Lemmon,Bill_Clinton
Fredo_Corleone,Michael_Corleone
Rodney_O'Gliasain_Kennedy-Minott,Jimmy_Carter
Josh_Klausner,Hyatt_Bass
Meryl_Streep,Katharine_Hepburn
John_Berry_(film_director),Myriam_Boyer
"Harold_Alexander,_1st_Earl_Alexander_of_Tunis",Gerald_Templer
Yaşar_Aliyev,Ilham_Aliyev
Herbert_H._Bateman,Jo_Ann_Davis
Lady_Pansy_Lamb,Lady_Mary_Clive
James_Frankland_Briggs,Samuel_Newell_Bell
"Warren_F._(Pete)_Miller,_Jr.",Barack_Obama
Nancy_Kassebaum,Howard_Baker
Wayne_Berry,Jon_Stanhope
Alexander_Onassis,Athina_Onassis_Roussel
Mahabali,Virochana
Charles_Evans_Hughes,William_Howard_Taft
John_Major,Margaret_Thatcher
Morgan_Mason,Belinda_Carlisle
George_H._W._Bush,Samuel_K._Skinner
Sila_María_Calderón,Jorge_Santini
Jeremy_Corbyn,Ed_Miliband
Alejandro_Orfila,Galo_Plaza
John_Michael_Manos,Gerald_Ford
Charles_Downing,Joseph_M._White
George_Butler_(headmaster),Charles_Longley
Edwina_P._Dalton,Lynda_Bird_Johnson_Robb
Barrett_Strong,Marvin_Gaye
Ray_Marshall,Jimmy_Carter
Rajesh_Khattar,Neelima_Azeem
Ward_Cleaver,June_Cleaver
Maleficent,Marc_Davis_(animator)
Diego_C._Asencio,Ronald_Reagan
The_Mother_(How_I_Met_Your_Mother),Carter_Bays
"Hariot_Hamilton-Temple-Blackwood,_Marchioness_of_Dufferin_and_Ava","Princess_Louise,_Duchess_of_Argyll"
Victor_Rivera_(bishop),Sumner_F._D._Walters
Emil_Richards,Frank_Sinatra
Richard_Sharp_(politician),Stephen_Lushington_(judge)
Rosa_Gumataotao_Rios,Barack_Obama
Tony_Calder,Marianne_Faithfull
Jorge_Sampaio,João_Soares_(politician)
Seema_Deo,Ramesh_Deo
Richard_Davalos,Alexa_Davalos
Ruhollah_Khomeini,Khadijeh_Saqafi
Ronald_Rodgers,Barack_Obama
Stevens_Thomson_Mason_(Virginia),James_Monroe
"Rose_Leveson-Gower,_Countess_Granville","Cecilia_Bowes-Lyon,_Countess_of_Strathmore_and_Kinghorne"
Askar_Akayev,Boris_Silayev
Dylan_Thomas,John_Lennon
Frederick_B._Dent,Richard_Nixon
Cody_Martin,Zack_Martin_(Suite_Life)
"Charles_Dickens,_Jr.",Charles_Dickens
Eleftherios_Venizelos,Panagis_Tsaldaris
Einar_Gerhardsen,Rolf_Stranger
Jens_Bjørneboe,Vilhelm_Tveteraas
Elizabeth_Schuyler_Hamilton,Angelica_Schuyler_Church
Reemma_Sen,Riya_Sen
Mohan_Kumaramangalam,Parvathi_Krishnan
M._Bhaktavatsalam,Indira_Gandhi
Ness_Wadia,Nusli_Wadia
Stephen_L._Johnson,George_W._Bush
Alexander_Hamilton_(general),John_Church_Hamilton
Tony_Benn,Malcolm_St_Clair_(politician)
Peter_Walsh_(Australian_politician),Doug_Anthony
Samuel_Hayes_(settler),Andrew_Messenger
Lyndon_B._Johnson,Joseph_W._Barr
Jim_Prentice,Rachel_Notley
Chiang_Kai-shek,Sun_Fo
Due_South_characters,Camilla_Scott
"Norman_Birkett,_1st_Baron_Birkett",Louis_Gluckstein
William_Dimitrouleas,Bill_Clinton
Robbie_Waterhouse,Bill_Waterhouse
Roland_Burris,Barack_Obama
Henry_Widdrington_(died_1623),"Robert_Carey,_1st_Earl_of_Monmouth"
"George_Gordon,_2nd_Marquess_of_Aberdeen_and_Temair","John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Sammo_Hung,Chow_Yun-fat
D._Ramanaidu,Naga_Chaitanya
Charles_Caesar,"John_Colepeper,_1st_Baron_Colepeper"
Thomas_Theodore_Crittenden,Isaac_Parker
Abel_Smith_(1717–1788),Richard_Barwell
Tony_Benn,James_Callaghan
Steve_Cropper,John_Lennon
Samuel_Pailthorpe_King,Richard_Nixon
Roger_Clinton_Sr.,Chelsea_Clinton
Yōko_Yaguchi,Akira_Kurosawa
Moon_Landrieu,Victor_H._Schiro
Penélope_Cruz,Javier_Bardem
William_Egbert,William_L._Walsh
"John_Greene,_Jr.","John_Coggeshall,_Jr."
Javed_Sheikh,Behroze_Sabzwari
David_Gibson_(Australian_politician),Campbell_Newman
John_Alexander_McClernand,Willis_Allen
Carl_Jung,Arthur_Schopenhauer
James_A._Garfield,Lucretia_Garfield
Zhang_Zuolin,Wellington_Koo
Michel_Debré,Maurice_Couve_de_Murville
Georg_von_Trapp,Maria_von_Trapp
"Edward_Stanley,_15th_Earl_of_Derby",Lord_Claud_Hamilton_(1843–1925)
Ida_Copeland,Lady_Cynthia_Mosley
Robert_Benchley,Groucho_Marx
Alexander_Hamilton,Egbert_Benson
Henrik_Ibsen,Søren_Kierkegaard
Philip_Mayer_Kaiser,Jimmy_Carter
Dick_Cheney,Gerald_Ford
Kygo,Marvin_Gaye
Zarina_Baloch,Rasul_Bux_Palejo
Danny_Huston,Allegra_Huston
Abdur-Razzaq_Nurul-Ain,Hasan_ibn_Ali
Ewart_John_Arlington_Harnum,Roland_Michener
Lesil_McGuire,Ben_Stevens
Charlie_Eppes,Don_Eppes
John_Breaux,Mary_Landrieu
Alan_Macnaughton,Pierre_Trudeau
Bing_Crosby,Larry_Crosby
Stavros_Niarchos,Eugenia_Livanos
Clifton_R._Breckinridge,John_M._Clayton_(Arkansas)
Marion_Cunningham_(Happy_Days_character),Garry_Marshall
Early_life_and_career_of_Thomas_Jefferson,Aaron_Burr
Herbert_Allen_Jr.,Herbert_A._Allen_Sr.
Hailey_Nichol,Kaitlin_Cooper
John_Davis_(Massachusetts_governor),Isaac_C._Bates
Hinrich_Lohse,Adolf_Hitler
Sally_Hemings,Mary_Hemings
Percy_R._Kelly,Thomas_A._McBride
Zulfikar_Ali_Bhutto,Abdul_Jabbar_Khan
Estelle_Reiner,Carl_Reiner
Edward_Stanhope,Lord_George_Hamilton
Thomas_F._Bayard,James_G._Blaine
Abraham_Lincoln,Hannibal_Hamlin
Michael_Keaton,Caroline_McWilliams
Cassius_Marcellus_Clay_(politician),Abraham_Lincoln
Gerald_Ford,Jimmy_Carter
Charles_Cavendish-Bentinck_(priest),Louisa_Cavendish-Bentinck
Eleftherios_Venizelos,George_I_of_Greece
William_H._Pauley_III,Bill_Clinton
Alexander_Francis_Molamure,Albert_Peries
Erica_Packer,James_Packer
Patrick_Wayne,Ethan_Wayne
Mahalia_Jackson,Aretha_Franklin
Julie_Cooper_(The_O.C.),Luke_Ward
Richard_J._Daley,Michael_Anthony_Bilandic
William_Theodore_Moore_Jr.,Bill_Clinton
Shyama_Singh,Nikhil_Kumar
Otis_Chandler,Marian_Otis_Chandler
William_C._Menninger,Charles_Frederick_Menninger
Eleanor_Butler_Alexander-Roosevelt,Herbert_Hoover
"Michael_Morris,_3rd_Baron_Killanin",Juan_Antonio_Samaranch
Alcée_Louis_la_Branche,Bannon_Goforth_Thibodeaux
Jabez_Bunting_Snowball,Abner_Reid_McClelan
Peter_Sarsgaard,Jake_Gyllenhaal
Janet_Sheen,Martin_Sheen
Trudie_Styler,Sting_(musician)
Rosalie_Crutchley,Dan_Cunningham
Edward_Stettinius_Jr.,Franklin_D._Roosevelt
Robert_Jaworski,Turo_Valenzona
Rao_Hashim_Khan,Benazir_Bhutto
Li_Peng,Wu_Bangguo
Brett_Whiteley,Arthur_Boyd
William_Henry_Trescot,Frederick_W._Seward
Siddhartha_Shankar_Ray,Indira_Gandhi
"Alfonso_I_d'Este,_Duke_of_Ferrara",Lucrezia_Borgia
"Francis_Fane,_1st_Earl_of_Westmorland",John_Leveson
Cedric_Gervais,Lenny_Kravitz
"F._E._Smith,_1st_Earl_of_Birkenhead",George_V
Anne_Cools,Pierre_Trudeau
Thomas_F._Bayard,David_Davis_(Supreme_Court_justice)
Clement_Attlee,Winston_Churchill
Ali,Muhammad
Dick_Celeste,George_W._Bush
Jerry_Lynn_Williams,Bonnie_Raitt
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","Edward_Smith-Stanley,_14th_Earl_of_Derby"
Virginia_Bottomley,Francis_Maude
Gloria_Gaynor,Marvin_Gaye
Gamal_Abdel_Nasser,Ali_Sabri
Daniel_O'Connell,Joseph_Hume
"Thomas_Howard,_1st_Earl_of_Berkshire",Thomas_Fanshawe
Tiffanie_DeBartolo,Jed_York
Guru_Gobind_Singh,Mata_Gujri
M._R._Radha,Vasu_Vikram
Hubert_Work,Harry_Stewart_New
Jerry_Speyer,Katherine_G._Farley
Taylor_Sherman,Samuel_Cook_Silliman
Lord_Edward_FitzGerald,Lord_Henry_FitzGerald
Charles_Wilson_Hursthouse,Jane_Maria_Atkinson
Michael_Lee_(musician),Lenny_Kravitz
Sterling_Fox,Elle_King
Saul_Samuel,Geoffrey_Eagar
Corinna_Schumacher,Michael_Schumacher
Josephus,Matthias_(father_of_Josephus)
Domingo_Siazon_Jr.,Fidel_Ramos
Opochtli_Iztahuatzin,Itzcoatl
Mark_Andrew_Green,George_W._Bush
Harry_S._Truman,Jesse_M._Donaldson
Earl_Anthony_Wayne,George_W._Bush
Gary_Allen_Feess,Bill_Clinton
David_Nelson_(actor),Tracy_Nelson_(actress)
Benjamin_A._Smith_II,John_F._Kennedy
Kevin_Warsh,George_W._Bush
Hubba_bint_Hulail,Muhammad
Joseph_S._Frelinghuysen_Sr.,Hamilton_Fish_Kean
Arturo_Alessandri,Luis_Altamirano
Diane_Jenkins,David_Shaughnessy
Levi_Lincoln_Jr.,Marcus_Morton
Arthur_St._Clair,Charles_Willing_Byrd
Duncan_Sandys,"Harold_Watkinson,_1st_Viscount_Watkinson"
Ramón_Castro_Ruz,Mariela_Castro
Jaime_Lannister,Cersei_Lannister
Franklin_D._Roosevelt,James_Farley
Henry_Knox,George_Washington
Najib_Razak,Anwar_Ibrahim
Patrick_Gaines_Goode,Robert_C._Schenck
Katherine_B._Forrest,Barack_Obama
Philip_Goodhart,Margaret_Thatcher
Walter_D'Arcy_Hall,Peter_Freeman_(politician)
Kenneth_Duberstein,Ronald_Reagan
Olin_D._Johnston,Richard_Manning_Jefferies
"Montagu_Corry,_1st_Baron_Rowton",Benjamin_Disraeli
"Kenneth_Reese_Cole,_Jr.",Richard_Nixon
Sharmila_Tagore,Mansoor_Ali_Khan_Pataudi
Samuel_S._Stratton,Daniel_E._Button
Zulfikar_Ali_Bhutto,Yahya_Khan
Lord_Henry_Lennox,"Charles_Gordon-Lennox,_7th_Duke_of_Richmond"
John_C._Breckinridge,Mary_Cyrene_Burch_Breckinridge
Robert_Coldwell_Wood,Robert_C._Weaver
Thomas_Robert_McInnes,Queen_Victoria
Rosmah_Mansor,Najib_Razak
Usher_L._Burdick,Anton_Kraabel
Susan_Roces,Rosemarie_Sonora
Abdullah_ibn_Masud,Muhammad
Peter_Ainsworth,Francis_Maude
Mumtaz_Kahloon,Asif_Ali_Zardari
George_J._Mitchell,Bill_Clinton
Stuart_Donaldson,Charles_Cowper
Mike_Mansfield,Russell_B._Long
Gerrit_P._Judd,Elisha_Hunt_Allen
Cecilia_Caballero_Blanco,María_Cristina_Arango_Vega
Tibby_Rollins,Amber_Tamblyn
Anne_Hendricks_Bass,Josh_Klausner
John_A._Costello,Éamon_de_Valera
Ruqayyah_bint_Muhammad,Muhammad
C._Douglas_Dillon,John_F._Kennedy
Vanita_Gupta,Barack_Obama
Rodolfo_Salalima,Rodrigo_Duterte
Rashid_bin_Mohammed_Al_Maktoum,Mohammed_bin_Rashid_Al_Maktoum
Ruskin_Bond,Charles_Dickens
Tokugawa_Iemitsu,Tokugawa_Hidetada
"James_Hamilton,_2nd_Marquess_of_Hamilton","William_Herbert,_3rd_Earl_of_Pembroke"
Robert_J._Dieter,Barack_Obama
Brendan_Byrne,Thomas_Kean
Wahid_Hasyim,Sukarno
John_Payne_(actor),Anne_Shirley_(actress)
Adolfo_Suárez,Fernando_de_Santiago_y_Díaz
Salmaan_Taseer,Latif_Khosa
Tai_Chi-tao,Zhang_Boling
Chito_Miranda,Francis_Magalona
Jack_Hemingway,Patrick_Hemingway
Samuel_Smith_(1754–1834),John_Smith_(Wendover_MP)
Robert_Archer_Cooper,Franklin_D._Roosevelt
John_Quincy_Adams,Jonathan_Mason_(Massachusetts_politician)
Oliver_Ames_(governor),John_Q._A._Brackett
Caroline_Kennedy,Jacqueline_Kennedy_Onassis
Harry_Reid,Don_Nickles
Levi_Lincoln_Jr.,Marcus_Morton
Oliver_Postgate,Margaret_Cole
Keith_P._Ellison,Bill_Clinton
Ali_Hammoud,Bashar_al-Assad
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",Benjamin_Disraeli
Lewis_W._Green,Albert_L._Holladay
Clay_Morrow,Kurt_Sutter
Henry_le_Scrope,John_Sandale
James_Lockwood_(Connecticut_politician),John_Benedict
Jessie_(Toy_Story),Joan_Cusack
Melanie_Hamilton,Olivia_de_Havilland
George_H._W._Bush,Richard_Darman
Andrew_Card,George_H._W._Bush
Kristin_Nelson,Tom_Harmon
Kenneth_D._Taylor,Pierre_Trudeau
Horace_G._Knowles,Theodore_Roosevelt
Robert_Charles_Chambers,Bill_Clinton
Jack_Melloy,Vicky_Darling
Zachary_Taylor,Millard_Fillmore
"William_Morrison,_1st_Viscount_Dunrossil",Winston_Churchill
W._Paul_Thayer,William_Howard_Taft_IV
Elizabeth_Cady_Stanton,Gerrit_Smith
Luis_Villafuerte,Arnulfo_Fuentebella
Stanley_Baldwin,Ramsay_MacDonald
Ronald_Reagan,George_Chandler
Japheth,Noah
Jodie_Foster,Emma_Thompson
Rajiv_Gandhi,R._Venkataraman
"William_Cavendish,_5th_Duke_of_Devonshire","Georgiana_Cavendish,_Duchess_of_Devonshire"
Donald_P._Hodel,Ronald_Reagan
Harold_Wilson,Patrick_Gordon_Walker
George_Hearst,Leland_Stanford
Eliza_Ann_Otis,Mike_Chandler
Lawrence_Eagleburger,Ronald_Reagan
Inés_Mendoza,Luis_Muñoz_Marín
Robert_Innes_(bishop),Justin_Welby
Anne_Hutchinson,George_H._W._Bush
Kathleen_A._Doherty,Barack_Obama
Thomas_Browne,Francis_Bacon
Samuel_Betts,Samuel_Keeler
Janine_A._Davidson,Barack_Obama
Joanna_Gash,Peter_Knott
"Nathan_Rothschild,_1st_Baron_Rothschild",Lionel_de_Rothschild
William_Harding_Mayes,Asbury_Bascom_Davidson
Peter_Barlow_(Coronation_Street),Linus_Roache
Suvra_Mukherjee,Pranab_Mukherjee
Michał_Kazimierz_%22Rybeńko%22_Radziwiłł,Anna_Luiza_Mycielska
Zachary_Taylor,Millard_Fillmore
John_Tharp,Barack_Obama
Thomas_Betts,Joseph_Platt
George_Gipps,Charles_Augustus_FitzRoy
M._Blane_Michael,Bill_Clinton
John_Eager_Howard,Samuel_Smith_(Maryland)
Robert_White_(West_Virginia_senator),John_Baker_White_(Virginia)
Manny_Shinwell,Winston_Churchill
Nathaniel_Niles_(politician),Daniel_Buck
Karl_Brandt,Adolf_Hitler
Roman_Popadiuk,Bill_Clinton
Woodrow_Wilson,Ellen_Axson_Wilson
T._John_Ward,Bill_Clinton
William_H._Webster,Richard_Nixon
Vasudeva,Devaki
John_Jacob_Astor_IV,Madeleine_Astor
Demos_Chiang,Chiang_Ching-kuo
Chase_A._Clark,Charles_C._Gossett
Robert_Mackay,Alexander_Walker_Ogilvie
Tahir_Hussain,Nasir_Hussain
List_of_Disney's_Cinderella_characters,Susanne_Blakeslee
Warren_Christopher,Lyndon_B._Johnson
Daniel_Koch,Roscoe_R._Koch
Ali_Khamenei,Ruhollah_Khomeini
"Francis_North,_2nd_Baron_Guilford","Richard_Savage,_4th_Earl_Rivers"
Ellen_Wilkinson,"Richard_Law,_1st_Baron_Coleraine"
Miangul_Aurangzeb,Nawaz_Sharif
Doug_Pettibone,Marianne_Faithfull
Barbara_Henrickson,Mark_V._Olsen
Aisha,Muhammad
Ed_Derwinski,George_H._W._Bush
William_R._Moses,Tracy_Nelson_(actress)
"Henry,_3rd_Earl_of_Lancaster",Eleanor_of_Lancaster
Diana_El_Jeiroudi,Orwa_Nyrabia
Harald_Ulrik_Sverdrup_(politician),Harald_Sverdrup_(oceanographer)
Jacob_in_Islam,Rachel
Luzon_B._Morris,Owen_Vincent_Coffin
Hadım_Sinan_Pasha,Selim_I
Michael_Corleone,Fredo_Corleone
Herbert_Putnam,Franklin_D._Roosevelt
Abraham_Lincoln,James_Buchanan
Jack_Ryan_(designer),Zsa_Zsa_Gabor
"Thomas_Villiers,_1st_Earl_of_Clarendon","Charles_Jenkinson,_1st_Earl_of_Liverpool"
Gopinath_Munde,Narendra_Modi
Anne_Jeffreys,Tisha_Sterling
John_Woodvine,Lynn_Farleigh
Philip_Jeremiah_Schuyler,Angelica_Schuyler_Church
Brian_Griffin,Meg_Griffin
"Mildmay_Fane,_2nd_Earl_of_Westmorland","Francis_Fane,_1st_Earl_of_Westmorland"
Samuel_Comstock,Joseph_Platt
Franklin_D._Roosevelt,Henry_A._Wallace
Jonathan_Hunt_(Vermont_lieutenant_governor),Paul_Brigham
Samuel_Bronfman,Saidye_Rosner_Bronfman
Francis_Fox,Paul_Martin
C._H._%22Sammy%22_Downs,Cecil_R._Blair
Gussie_Busch,August_Anheuser_Busch_Sr.
Denny_Chin,Bill_Clinton
Walter_Sisulu,Oliver_Tambo
Leonard_Davis_(judge),George_W._Bush
Lu_Muzhen,Sun_Yat-sen
Aang,D._B._Sweeney
Augustus_Brandegee,Henry_H._Starkweather
Michael_Posner_(lawyer),Barack_Obama
Shehbaz_Sharif,Najam_Sethi
"Amelia_Osborne,_Marchioness_of_Carmarthen","Robert_Darcy,_4th_Earl_of_Holderness"
"Vere_Fane,_4th_Earl_of_Westmorland","Sir_Edward_Dering,_3rd_Baronet"
Pedro_Correia_da_Cunha,Afonso_V_of_Portugal
Barry_Hannah,Ernest_Hemingway
Joseph_Edward_Willard,Woodrow_Wilson
Ray_Lyman_Wilbur,Roy_Owen_West
Tony_Benn,Ian_Mikardo
"Herbert_Samuel,_1st_Viscount_Samuel","John_Simon,_1st_Viscount_Simon"
Akkineni_Nagarjuna,Akkineni_Nageswara_Rao
Earl_Butz,Richard_Nixon
Austin_Powers_(character),Scott_Evil
Ryan_O'Neal,Joanna_Moore
Samuel_L._Powers,John_W._Weeks
Mary_Todd_Lincoln,Mary_Harlan_Lincoln
Anne_Cox_Chambers,Jimmy_Carter
Tony_Benn,James_Callaghan
Simeon_Lord,Mary_Hyde
Mark_Fisher_(politician),Tristram_Hunt
Nirmal_Kumar_Mukarji,Indira_Gandhi
Isaac_Deutscher,Joseph_Stalin
Henry_Tazewell,Stevens_Thomson_Mason_(Virginia)
"John_Mohun,_1st_Baron_Mohun_of_Okehampton","Robert_Carey,_1st_Earl_of_Monmouth"
Theodore_McKee,Bill_Clinton
Langhorne_A._Motley,Ronald_Reagan
Ruth_Kelly,David_Miliband
Peter_A._Selfridge,Barack_Obama
Suchindra_Bali,Vyjayanthimala
Anna_Calder-Marshall,David_Burke_(British_actor)
William_P._Fessenden,Salmon_P._Chase
Simon_H._Rifkind,Franklin_D._Roosevelt
Captain_Mainwaring,Toby_Jones
Alphonse_Fournier,Joseph-Éloi_Fontaine
Adelbert_Ames,Jefferson_Davis
John_W._Thompson,Bill_Gates
Alexander_Skarsgård,Valter_Skarsgård
Moïse_Plante,Élie-Hercule_Bisson
Luis_Carlos_Galán,Misael_Pastrana_Borrero
Fanny_Howe,Susan_Howe
Edward_Hunloke,"Daniel_Coxe,_Jr."
William_J._Bell,Irna_Phillips
Angélica_Rivera,José_Alberto_Castro
Thomas_Gladstone,John_Neilson_Gladstone
Mevhibe_İnönü,İsmet_İnönü
Adelbert_Ames,Blanche_Butler_Ames
Scipio_Africanus,Marcus_Livius_Salinator
James_Louis_Garvin,Frederick_Higginbottom
Indira_Gandhi,Morarji_Desai
Kang_Sok-ju,Kim_Jong-il
"John_Stuart,_3rd_Earl_of_Bute",George_Grenville
Philip_Morrell,Valentine_Fleming
Henry_Clay,Samuel_Hopkins_(congressman)
Jonathan_Roberts_(dancer),Laila_Ali
Tommy_Thompson,George_W._Bush
