Curtis_Grubb,"Peter_Grubb,_Jr."
Michael_Hinz,Werner_Hinz
Vilasrao_Deshmukh,Narayan_Rane
Michael_S._Rogers,Barack_Obama
Anton_LaVey,Diane_Hegarty
Ethel_Roosevelt_Derby,William_Weld
Jesse_Jackson,Bruce_Babbitt
Léopold_Louis-Dreyfus,Pierre_Louis-Dreyfus
Albert_S._Willis,Harold_M._Sewall
Mary_Wells,Marvin_Gaye
Belisario_Betancur,Julio_César_Turbay_Ayala
Gladys_Vanderbilt_Széchenyi,Cornelius_Vanderbilt_II
Daniel_Waggoner,Albert_Buckman_Wharton_III
Julia_Thorne,John_Kerry
Barry_O'Keefe,Irene_Moss
"Robert_Sidney,_2nd_Earl_of_Leicester",William_Morgan_(of_Tredegar)
Ada_Deer,Bill_Clinton
William_H._Moran,Franklin_D._Roosevelt
Nina_Gershon,Bill_Clinton
Maurice_Bocland_(British_Army_officer),"Harry_Powlett,_4th_Duke_of_Bolton"
Roh_Tae-woo,Chun_Doo-hwan
Kim_Jong-chul,Kim_Jong-il
J._P._Morgan_Jr.,J._P._Morgan
Wilma_Flintstone,Mae_Whitman
Grover_Cleveland,Judson_Harmon
Natasha_Richardson,Joely_Richardson
Charuhasan,Mani_Ratnam
Abigail_Kapiolani_Kawānanakoa,Abigail_Campbell_Kawānanakoa
Jim_Murphy_(Texas_politician),Joe_Nixon
Matthew_Marvin_Sr.,Richard_Olmsted_(settler)
Flavie_Flament,Benjamin_Castaldi
Bobby_Ray_Inman,George_H._W._Bush
Javaid_Laghari__Javaid_Leghari__1,Asif_Ali_Zardari
Sophia_Peletier,Maggie_Greene
Arthur_MacArthur_Sr.,William_A._Barstow
Early_life_and_career_of_Thomas_Jefferson,Benjamin_Franklin
Thomas_Seamer,Samuel_Smith_(Connecticut_politician)
"Louisa_Hamilton,_Duchess_of_Abercorn","John_Russell,_6th_Duke_of_Bedford"
Pasco_Bowman_II,Ronald_Reagan
Mark_Johnson_(ice_hockey),Ben_Smith_(ice_hockey_coach)
Paul_Sarbanes,Barbara_Mikulski
Rob_Oliphant,John_Godfrey
S._Jayakumar,Lee_Hsien_Loong
Zewditu,Haile_Selassie
Inge_Morath,Arthur_Miller
Nadira_Babbar,Raj_Babbar
"Kenneth_Reese_Cole,_Jr.",Gerald_Ford
John_Jacob_Astor_IV,Ava_Lowle_Willing
Thomas_Cromwell,"John_de_Vere,_15th_Earl_of_Oxford"
Tricia_Leigh_Fisher,Joely_Fisher
Phillip_S._Figa,George_W._Bush
Julia_Frankau,Owen_Hall
Natalya_Kaspersky,Eugene_Kaspersky
William_Power_(Canadian_politician),Lawrence_Cannon
Edward_M._Carmouche,C._H._%22Sammy%22_Downs
Daggubati_Venkatesh,Daggubati_Suresh_Babu
Mahathir_Mohamad,Abdullah_Ahmad_Badawi
Robert_Stephens,Patricia_Quinn
Evelyn_de_Rothschild_(born_1886),Leopold_de_Rothschild
Harriet_Andersson,Ingmar_Bergman
Matthew_Marvin_Jr.,John_Platt_(settler)
Arthur_M._Hyde,Henry_A._Wallace
Rustum_Ghazaleh,Bashar_al-Assad
Isaac_Parsons_(American_military_officer),James_Allen_(Virginia_delegate)
Robert_J._Dieter,George_W._Bush
Charan_Singh,Morarji_Desai
Narayan_Rane,Vilasrao_Deshmukh
Brian_Lenihan_Jnr,Brian_Cowen
Lai_In-jaw,Ma_Ying-jeou
"George_Vane-Tempest,_5th_Marquess_of_Londonderry",Lord_Adolphus_Vane-Tempest
Parmeshwar_Godrej,Adi_Godrej
Carlos_Moorhead,Michael_Huffington
Mary_McCartney,Stella_McCartney
Ellaria_Sand,Indira_Varma
Moeenuddin_Ahmad_Qureshi,Benazir_Bhutto
Kathy_Greenlee,Barack_Obama
Mel_Hancock,Roy_Blunt
Julian_Castro,Barack_Obama
"Francis_North,_4th_Earl_of_Guilford","Frederick_North,_5th_Earl_of_Guilford"
Thomas_Lee_(Virginia_colonist),Robert_Dinwiddie
John_Belding,Joseph_Platt
"Hugh_Percy,_1st_Duke_of_Northumberland","Simon_Harcourt,_1st_Earl_Harcourt"
Lord_Frederick_Cavendish,William_Edward_Forster
William_Howard_Taft,James_S._Sherman
Benjamin_Franklin,Thomas_Mifflin
Allu_Rama_Lingaiah,Allu_Sirish
Peder_Olivarius_Bugge,Johan_Christian_Schønheyder
Mata_Jito,Guru_Gobind_Singh
Paul_Simon,Paul_McCartney
Vilasrao_Deshmukh,Praful_Patel
Dannii_Minogue,Julian_McMahon
Andrew_Mellon,George_V
Thomas_Jefferson,Patrick_Henry
Tara_Mandal,Ayesha_Dharker
Joop_den_Uyl,Ed_van_Thijn
"Thomas_M._Green,_Jr.",Thomas_Jefferson
José_Sarney,Fernando_Collor_de_Mello
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","George_Cave,_1st_Viscount_Cave"
William_Colby,Gerald_Ford
Rosalind_Shand,Philip_Morton_Shand
Mani_Irani,Meher_Baba
James_A._Garfield,Robert_Todd_Lincoln
Thomas_M._Countryman,Barack_Obama
Chen_Shui-bian,Ma_Ying-jeou
Brian_Mulroney,Ray_Hnatyshyn
Franklin_D._Roosevelt,Harry_Hines_Woodring
Rozanne_L._Ridgway,Ronald_Reagan
David_Lloyd_George,Bonar_Law
Bella_Angara,Karen_G._Angara
Bill_France_Sr.,Roy_Hall_(racing_driver)
Keith_R._Hall,Bill_Clinton
Roh_Tae-woo,Chun_Doo-hwan
Paal_Frisvold,Paal_Frisvold_(born_1908)
Ida_of_Lorraine,"Godfrey_III,_Duke_of_Lower_Lorraine"
Robyn_Lively,Blake_Lively
Ted_Kennedy,Orrin_Hatch
Walter_Mondale,Wendell_Anderson
"Francis_Fane,_1st_Earl_of_Westmorland",Laurence_Whitaker
Robert_Mugabe,Janez_Drnovšek
Scott_H._DeLisi,Barack_Obama
Lawrence_Durrell,Oscar_Wilde
Susan_Roosevelt_Weld,Ethel_Roosevelt_Derby
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","Mary_Curzon,_Baroness_Curzon_of_Kedleston"
Nutan,Shobhna_Samarth
Andrew_D._Hurwitz,Barack_Obama
Stavros_Lambrinidis,George_Papandreou
Barack_Obama_Sr.,Ann_Dunham
Aaron_Spelling,Carolyn_Jones
Marilyn_Miller,Jack_Pickford
"Thelma_Furness,_Viscountess_Furness",Prince_Aly_Khan
Deborah_K._Chasanow,Bill_Clinton
Omar_Ali_Saifuddien_III,Ahmad_Tajuddin
Sarah_Winchester,William_Wirt_Winchester
Isaac_Stevens,William_H._Wallace
Stephen_Henry_Phillips,Albert_Francis_Judd
King_Curtis,John_Lennon
Wayne_Berry,Vicki_Dunne
Stephen_R._Bradley,Nathaniel_Niles_(politician)
Maurice_Macmillan,Robert_Carr
Max_Brady,Ken_Corday
Jean_Foyer,Charles_de_Gaulle
Walter_Mondale,Hubert_Humphrey
John_Harpur-Crewe,William_Drury_Lowe
Arthur_Lehman_Goodhart,Mayer_Lehman
"Thomas_Sackville,_1st_Earl_of_Dorset","William_Cecil,_1st_Baron_Burghley"
Nicky_Romero,Avicii
Gabriel_Duvall,James_Madison
James_A._Garfield,Henry_L._Dawes
Edith_Thacher_Hurd,Clement_Hurd
Samuel_Kellogg,Joseph_Platt
"George_Calvert,_1st_Baron_Baltimore","John_Savile,_1st_Baron_Savile_of_Pontefract"
Bruce_Burnside,Richard_Cayley
Isaac_Featherston,John_Cargill_(politician)
Elliot_Richardson,William_B._Saxbe
Michael_Thomas_Bass,Frederick_Leveson-Gower_(Bodmin)
Franklin_D._Roosevelt,Harry_S._Truman
Arthur_Meighen,William_James_Roche
John_Warren_Davis,Thomas_Griffith_Haight
"George_Calvert,_1st_Baron_Baltimore",John_Bennet_(judge)
Samuel_Keeler,Joseph_Platt
"F._E._Smith,_1st_Earl_of_Birkenhead","Sir_William_Rutherford,_1st_Baronet"
N._Krishnaswami_Reddy,V._K._Thiruvenkatachari
Abdul_Bakeer_Markar,J._R._Jayewardene
Bill_Hayden,Tony_Street
Subhas_Chandra_Bose,N._S._Chandra_Bose
Scott_Brown_(politician),Elizabeth_Warren
Walter_Curley,Gerald_Ford
William_Harrison_Standley,Franklin_D._Roosevelt
Egon_von_Fürstenberg,Tatiana_von_Fürstenberg
Lawrence_Cannon,Justin_Trudeau
Frank_Sinatra,Ava_Gardner
John_Neilson_Gladstone,Christopher_Darby_Griffith
Samuel_Curtis_Johnson_Jr.,Imogene_Powers_Johnson
Colleen_Dewhurst,George_C._Scott
John_Benedict,Joseph_Platt
Barbara_Bush,Ronald_Reagan
Webster_B._Todd,David_A._Norcross
"Charles_Grey,_2nd_Earl_Grey",William_IV_of_the_United_Kingdom
Seán_Lemass,Éamon_de_Valera
Karl_Albrecht,Berthold_Albrecht
Ross_Wilson_(ambassador),Bill_Clinton
Jama_kaNdaba,Mageba_kaGumede
Jennifer_Pahlka,Barack_Obama
Thomas_Chaucer,John_Wilcotes
Theodore_Roosevelt,Henry_A._Barnum
James_Lockwood_(Connecticut_politician),Samuel_Hanford
"George_Eustis,_Sr.",Etienne_Mazureau
Donald_Stovel_Macdonald,Pierre_Trudeau
Gene_Persson,Shirley_Knight
Peter_M._Brant,Stephanie_Seymour
Thomas_F._Stephenson,Barack_Obama
Pat_Carey,Brian_Cowen
George_H._W._Bush,Barbara_Bush
Robert_Edward_DeMascio,Richard_Nixon
Lord_George_Cavendish_(died_1794),"William_Cavendish,_5th_Duke_of_Devonshire"
Manuela_Sykes,Dingle_Foot
Zakir_Husain_(politician),Indira_Gandhi
David_Opatoshu,Joseph_Opatoshu
Thomas_Gardner_Ford,Gerald_Ford
Charles_Blomfield,Archibald_Tait
Elliot_Richardson,Melvin_Laird
"Granville_Leveson-Gower,_1st_Earl_Granville","Granville_Leveson-Gower,_2nd_Earl_Granville"
Gyula_Kállai,Károly_Kiss
Mark_Fisher_(politician),Virginia_Bottomley
Sheila_Sim,David_Attenborough
Polly_Platt,Peter_Bogdanovich
Maga_Nevares_de_Rosselló,Pedro_Rosselló
Sid_Bass,Lee_Bass
Arnold_McCuller,Bonnie_Raitt
Peter_Tennant,Gore_Vidal
Thomas_Jefferson,William_Fleming_(governor)
Anne_Slaughter_Andrew,Barack_Obama
The_Young_and_the_Restless_characters_(1990s),Bradley_Bell
John_C._Breckinridge,James_Seddon
Grover_Cleveland,Benjamin_Harrison
Burton_Levin,Ronald_Reagan
Christian_Streit_White,Robert_White_(attorney_general)
Lembit_Öpik,Nick_Clegg
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",William_Ewart_Gladstone
Zalmay_Khalilzad,Susan_Rice
Muzahim_al-Pachachi,Muhammad_as-Sadr
Charles_de_Gaulle,Michel_Debré
Louis_Lacoste,Charles_Boucher_de_Boucherville
Victor_Ashe,Barack_Obama
Ben_Chifley,Robert_Menzies
"Thomas_Grey,_2nd_Marquess_of_Dorset","Margaret_Wotton,_Marchioness_of_Dorset"
Joseph_P._Kennedy_Sr.,John_Gilbert_Winant
"Herbert_Samuel,_1st_Viscount_Samuel",J._R._Clynes
Rajiv_Gandhi,Sonia_Gandhi
Ferdinand_Marcos,Cesar_Virata
Nick_Herbert,Hilary_Benn
Joseph_Goebbels,Adolf_Hitler
Dan_Sullivan_(U.S._Senator),George_W._Bush
Nikolaus_Harnoncourt,Alice_Harnoncourt
Keith_Murdoch,James_Murdoch
John_Henry_Kyl,Bert_Bandstra
Kristin_Nelson,Kelly_Harmon
Cyril_Fletcher,Betty_Astell
MacCallum_Grant,"Julian_Byng,_1st_Viscount_Byng_of_Vimy"
Joe_Purcell,Bill_Clinton
Lynne_Cheney,Ronald_Reagan
Jack_Donaghy,William_Baldwin
Manmohan_Singh,Jaswant_Singh
Mel_Sembler,George_H._W._Bush
Chester_C._Bolton,Frances_P._Bolton
Edmund_Burke_Fairfield,James_M._Birney
Maria_Shriver,Anthony_Shriver
Esther_Duflo,Barack_Obama
Isma'il_ibn_Jafar,Musa_al-Kadhim
John_Scott_(representative),Robert_Allison_(Pennsylvania)
Jack_Kemp,Jack_Kemp__1
Gough_Whitlam,John_Kerr_(governor-general)
Michael_Tate,Bob_Hawke
Laura_Duffy,Barack_Obama
Ford_E._Stinson,Jimmy_Boyd_(Louisiana_politician)
Margaret_Taylor,Zachary_Taylor
Anita_K._Blair,George_W._Bush
Marion_Cunningham_(Happy_Days_character),Chachi_Arcola
James_III_of_Cyprus,James_II_of_Cyprus
Imee_Marcos,Michael_Marcos_Keon
Gandhari_(character),Dhritarashtra
Johannes_Steen,Emil_Stang
Frank_Magalona,Francis_Magalona
E._Henry_Knoche,Gerald_Ford
Isaac_Stevens,James_Patton_Anderson
Antoine_de_Caunes,Georges_de_Caunes
Hashim_ibn_Abd_Manaf,Muttalib_ibn_Abd_Manaf
Khaleda_Zia,Sheikh_Hasina
Dorothy_Payne_Whitney,Leonard_Knight_Elmhirst
Tjuyu,Akhenaten
Arthur_Balfour,"James_Gascoyne-Cecil,_4th_Marquess_of_Salisbury"
Christopher_Chiza,Adam_Malima
Grover_Cleveland,William_Freeman_Vilas
"Richard_Boyle,_3rd_Earl_of_Burlington","Henry_Boyle,_1st_Baron_Carleton"
Duncan_Cameron_Fraser,John_Angus_Kirk
Charles_R._Tanner,Edgar_Allan_Poe
James_L._Ryan,Ronald_Reagan
John_Black_(privateer),Mary_Hyde
Paul_D._Borman,Bill_Clinton
George_Hunter_(mayor),William_Guyton
"Flora,_Fauna,_and_Merryweather",Tress_MacNeille
Tywin_Lannister,George_R._R._Martin
Linda_Harrison_(actress),Richard_D._Zanuck
Ishmael,Abraham
Mark_Twain,Olivia_Langdon_Clemens
Shah_Syed_Muhammad_Nurbakhsh_Qahistani,Ali
Janet_Fitch,Edgar_Allan_Poe
William_FitzMaurice_(MP),Benjamin_Disraeli
Charles_Evans_Hughes_Jr.,William_D._Mitchell
Charles_Goodell,Jessica_M._Weis
Michael_Corleone,Sonny_Corleone
Raúl_Castro,José_Ramón_Machado_Ventura
Chopmaster_J,Tupac_Shakur
William_Colby,George_H._W._Bush
Gina_Abercrombie-Winstanley,Barack_Obama
Kiran_Nadar,Shiv_Nadar
Joyce_Van_Patten,Dennis_Dugan
Bernard_Purdie,Aretha_Franklin
Daniel_O'Connell,Joseph_Hume
John_Sebastian_Little,Clifton_R._Breckinridge
Ismail_Sabri_Yaakob,Najib_Razak
Victor_Gladu,Jules_Allard
Eileen_Ryan,Aimee_Mann
Ali_ibn_Husayn_Zayn_al-Abidin,Fatimah_bint_Hasan
Kate_Hobhouse,Will_Hobhouse
Francis_Pangilinan,Benigno_Aquino_III
Tokugawa_Iemitsu,Tokugawa_Hidetada
Alessandro_Nivola,Emily_Mortimer
Mansour_Fadlallah_Azzam,Bashar_al-Assad
William_B._McCreery,Benjamin_D._Pritchard
Thomas_R._Marshall,Woodrow_Wilson
Rowley_James,H._V._Evatt
"William_Montagu_Douglas_Scott,_6th_Duke_of_Buccleuch","Walter_Montagu_Douglas_Scott,_5th_Duke_of_Buccleuch"
Margaret_Thatcher,Reg_Prentice
John_Platt_(settler),Thomas_Betts
John_Tyler,George_M._Bibb
Gilbert_de_Botton,"Leonard_Wolfson,_Baron_Wolfson"
"David_Howell,_Baron_Howell_of_Guildford",Margaret_Thatcher
Theodore_Roosevelt,Henry_A._Barnum
José_José,Cristian_Castro
John_Gregory_(settler),Daniel_Kellogg_(settler)
Gussie_Busch,August_Anheuser_Busch_Sr.
Charles_Dickens,Catherine_Dickens
John_F._Kennedy,Robert_McNamara
Harry_Melling_(actor),Sam_Troughton
Princess_Farial_of_Egypt,Farida_of_Egypt
Theodore_Roosevelt_Jr.,James_R._Beverley
Robert_Rodale,J._I._Rodale
Georgia_Holt,Elijah_Blue_Allman
Jimmy_Carter,Ronald_Reagan
Joey_Smallwood,Frank_Moores
Daniel_R._Russel,Barack_Obama
"Ranulf_le_Meschin,_3rd_Earl_of_Chester","Richard_d'Avranches,_2nd_Earl_of_Chester"
Arn_Chorn-Pond,Anne_Frank
David_Gordon_(choreographer),Valda_Setterfield
Joseph_W._Barr,Lyndon_B._Johnson
J._William_Middendorf,"Kingdon_Gould,_Jr."
David_Demarest,George_H._W._Bush
J._Slauerhoff,Cees_Nooteboom
Caroline_Harrison,Benjamin_Harrison
Franklin_D._Roosevelt,James_Forrestal
Ethel_Kennedy,Robert_F._Kennedy
Susan_Bieke_Neilson,George_W._Bush
Wilde_Oscar,Oscar_Wilde
"Edward_Iliffe,_1st_Baron_Iliffe",Arthur_Steel-Maitland
James_D._Whittemore,Bill_Clinton
Stephen_Rapp,Barack_Obama
Jalal_Talabani,Nouri_al-Maliki
Lynda_Bird_Johnson_Robb,Sam_Houston_Johnson
Padmé_Amidala,George_Lucas
Herbert_H._Lehman,Franklin_D._Roosevelt
Tirey_L._Ford,William_F._Fitzgerald
Patrick_R._Daley,John_P._Daley
John_Adams,Samuel_Dexter
Philip_Hamilton,John_Church_Hamilton
Charles_Blunt,Doug_Anthony
Śuddhodana,Gautama_Buddha
"Eugène_Schneider,_II",Eugène_Schneider
Harekrushna_Mahatab,Nabakrushna_Choudhuri
Casimir_Gzowski,"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Conrad_Mohr,Wilhelm_Mohr
Magnus_Gabriel_De_la_Gardie,Per_Brahe_the_Younger
"John_Pratt,_1st_Marquess_Camden","William_Cavendish-Bentinck,_3rd_Duke_of_Portland"
Lucy_Wainwright_Roche,Loudon_Wainwright_III
Frederick_North_(MP),"Thomas_Brassey,_1st_Earl_Brassey"
"Frederick_Stanley,_16th_Earl_of_Derby",A._J._Mundella
Frederic_B._Ingram,David_B._Ingram
Carmela_Corleone,Mary_Corleone
Hishammuddin_Hussein,Najib_Razak
"Peter_Bennett,_1st_Baron_Bennett_of_Edgbaston",Winston_Churchill
John_C._Breckinridge,Jefferson_Davis
Isaac_Foot,Ramsay_MacDonald
Alfred_Rosenberg,Adolf_Hitler
Askar_Akayev,Jumabek_Ibraimov
Barbarika,Ghatotkacha
Carlos_Manuel_de_Céspedes_y_Quesada,Gerardo_Machado
Pasco_Bowman_II,Ronald_Reagan
Wendell_H._Ford,Alan_K._Simpson
Bettino_Craxi,Amintore_Fanfani
Oliver_Wolcott,Jonathan_Trumbull_Jr.
Mike_Sullivan_(governor),Bill_Clinton
Duncan_Sandys,Winston_Churchill
Katherine_Emmons_Force,John_Jacob_Astor_VI
Elizabeth_Warren,Barack_Obama
Julius_Caesar,Cornelia_(wife_of_Caesar)
Richard_J._Daley,Eleanor_%22Sis%22_Daley
Charles_Bagnall,William_Henry_Gladstone
Clinton_L._Merriam,Ellis_H._Roberts
Barbara_Cartland,"Diana,_Princess_of_Wales"
James_Steven_Ginsburg,Jane_Ginsburg
"Princess_Madeleine,_Duchess_of_Hälsingland_and_Gästrikland",Queen_Silvia_of_Sweden
Fahmida_Mirza,Zulfiqar_Mirza
Nate_Saint,Rachel_Saint
"Edward_George,_Baron_George","Robin_Leigh-Pemberton,_Baron_Kingsdown"
Nicholas_Bacon_(Lord_Keeper),Anne_Bacon
Hugh_VIII_of_Lusignan,Hugh_VII_of_Lusignan
Cameron_Douglas,Michael_Douglas
Don_Houghton,Pik-Sen_Lim
Tove_Strand,Kristin_Clemet
C._P._Ramaswami_Iyer,P._Subbarayan
Gwyneth_Dunwoody,John_Hannam
Malik_al-Ashtar,Muhammad
Benjamin_Franklin_Washington,George_Washington
Keith_Pitt,Malcolm_Turnbull
Margaret_Thatcher,Denis_Thatcher
Michael_Colle,Gerry_Phillips
Frank_Carlucci,Jimmy_Carter
William_McKinley,James_E._Campbell
Charlie_Harper_(Two_and_a_Half_Men),Charlie_Sheen
Ferdynand_Radziwiłł,Bogusław_Fryderyk_Radziwiłł
Billy_Vunipola,Mako_Vunipola
Gerald_Ford,James_Thomas_Lynn
Ned_Stark,Sebastian_Croft
Robert_Duncan_Wilmot,Andrew_George_Blair
Patricia_Matte,Eliodoro_Matte
Griffin_Dunne,Carey_Lowell
Thomas_Samuel_Zilly,Ronald_Reagan
Indira_Gandhi,R._Venkataraman
Janice_Soprano,David_Chase
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","Edward_Stanley,_15th_Earl_of_Derby"
Lauro_Cavazos,Ronald_Reagan
Raney_Shockne,Britney_Spears
Santiago_Rojas_Arroyo,Andrés_Pastrana_Arango
Dwight_D._Eisenhower,Harry_S._Truman
Jesús_Jiménez_Zamora,José_María_Castro_Madriz
"Charles_Paulet,_1st_Duke_of_Bolton","Edward_Noel,_1st_Earl_of_Gainsborough"
William_Fitzherbert_(New_Zealand_politician),"Sir_Charles_Clifford,_1st_Baronet"
Dolores_Guinness,Gloria_Guinness
Patrick_Tatopoulos,McKenzie_Westmore
O._Madhavan,Vijayakumari
C._R._Pattabhiraman,Indira_Gandhi
Nevzat_Tarhan,Şaban_Özdemir
Birger_Jarl,Ingeborg_Eriksdotter_of_Sweden
Edward_Bassett,George_E._Waldo
Jang_Sung-taek,Kim_Jong-il
John_Tyler,Thomas_Walker_Gilmer
Laurence_Binyon,T._J._Binyon
Mark_Mickelson,George_S._Mickelson
Tom_Persson,Karl-Johan_Persson
Jackie_Marone,Bradley_Bell
Bing_Devine,Joan_Whitney_Payson
William_Ewart_Gladstone,Charles_Tilston_Bright
"Harriet_Leveson-Gower,_Countess_Granville","Georgiana_Cavendish,_Duchess_of_Devonshire"
Małgorzata_Braunek,Andrzej_Żuławski
Edward_Joseph_Schwartz,Lyndon_B._Johnson
Wilhelm_Carl_von_Rothschild,Mathilde_Hannah_von_Rothschild
Rob_Fraboni,Bonnie_Raitt
Prince_Sahle_Selassie,Haile_Selassie
John_Vernou_Bouvier_III,John_F._Kennedy
William_McKinley,Jonathan_T._Updegraff
Ion_Luca_Caragiale,Bogdan_Petriceicu_Hasdeu
Huang_Shao-ku,Chiang_Ching-kuo
Jeb_Bush,Toni_Jennings
Tom_Hollander,Tom_Holland_(actor)
Robbie_McIntosh,Paul_McCartney
Toni_Jennings,Jeb_Bush
Harold_M._Ickes,Bill_Clinton
Giovanni_Amendola,Luigi_Facta
List_of_Wizards_of_Waverly_Place_characters,Jennifer_Stone
Tom_Marino,George_W._Bush
Earle_Page,Robert_Menzies
Edwin_Corning,Amasa_J._Parker
Gwyneth_Dunwoody,Morgan_Phillips
Tamara_Kunanayakam,Mahinda_Rajapaksa
Aldo_Mazza,Celine_Dion
Jason_Bourne,Jeffrey_Pierce
Eleftherios_Venizelos,Alexandros_Papanastasiou
Sarah_Teather,Nick_Clegg
Yun_Byung-se,Park_Geun-hye
Marc_Coppola_(actor),Gian-Carlo_Coppola
Flora_Payne_Whitney,Harry_Payne_Whitney
Tiffany_Trump,Ivanka_Trump
Juan_Ferrara,Helena_Rojo
Joan_Bennett_Kennedy,Ted_Kennedy
A._Bhimsingh,Sukumari
Rosa_Helena_Álvarez_Yepes,Nydia_Quintero_Turbay
Andy_Lau,Liza_Wang
Ninian_Edwards,Edward_Coles
John_Tyler,Abel_P._Upshur
Neferkare_Neby,Neferkare_II
Octavia_the_Younger,Antonia_Minor
Tilak_Marapana,Chandrika_Kumaratunga
Kenneth_W._Dam,Ronald_Reagan
Robert_Peel,"William_Lamb,_2nd_Viscount_Melbourne"
Dick_Durbin,Barack_Obama
F._Ryan_Duffy,Franklin_D._Roosevelt
Joseph_Bonanno,Carlo_Gambino
Stephen_C._Phillips,Rufus_Choate
Ralph_Austin_Bard,Franklin_D._Roosevelt
"Peregrine_Cavendish,_12th_Duke_of_Devonshire","Andrew_Russell,_15th_Duke_of_Bedford"
Hugo_Black,John_H._Bankhead_II
Vittorio_De_Sica,María_Mercader
Rui_Gonçalves_da_Câmara_II,João_Rodrigues_da_Câmara
Daniel_B._Shapiro,Barack_Obama
Donald_Sutherland,Sarah_Sutherland
Henry_Winneke,Brian_Murray_(governor)
Shurasena,Kunti
Zwelakhe_Sisulu,Lindiwe_Sisulu
Jackson_Lago,Roseana_Sarney
Maurice_Barrymore,Drew_Barrymore
William_Cohen,Bill_Clinton
Days_of_Our_Lives_characters_(1990s),Ken_Corday
Richard_Dowdeswell_(died_1673),"Henry_Capell,_1st_Baron_Capell_of_Tewkesbury"
Amanda_Redman,Robert_Glenister
Clyde_H._Hamilton,George_H._W._Bush
Calvin_Coolidge,Dwight_F._Davis
Twinkle_Khanna,Rinke_Khanna
Robert_Morris_(judge),George_Washington
Cesar_Purisima,Benigno_Aquino_III
Edgar_Speyer,Lord_George_Hamilton
Thomas_Edison,Lewis_Miller_(philanthropist)
Mark_Antony,Lucius_Volcatius_Tullus_(consul_33_BC)
"Harold_Alexander,_1st_Earl_Alexander_of_Tunis",Claude_Auchinleck
Etienne_L._de_Mestre,Mary_Ann_Black
Henry_Lovell,John_Thornton_(Canadian_politician)
Marvin_Gay_Sr.,Alberta_Gay
Emily_Thornberry,Hilary_Benn
"Archibald_Campbell,_1st_Marquess_of_Argyll","Agnes_Douglas,_Countess_of_Argyll"
"Thomas_Grey,_1st_Marquess_of_Dorset",Elizabeth_Woodville
Michael_Bruxner,Thomas_Bavin
"Louisa_Montagu_Douglas_Scott,_Duchess_of_Buccleuch","Elizabeth_Russell,_Duchess_of_Bedford"
Marshall_Fletcher_McCallie,George_H._W._Bush
C._N._Annadurai,Indira_Gandhi
Stanley_Baldwin,"Charles_Cripps,_1st_Baron_Parmoor"
Michael_Eisner,Ron_W._Miller
William_Griffith_(New_Jersey_attorney),John_Adams
John_Davis_(Massachusetts_governor),Levi_Lincoln_Jr.
Everett_Ellis_Briggs,George_H._W._Bush
Robert_M._Kimmitt,Bill_Clinton
Rosalind_Shand,Tom_Parker_Bowles
Tom_Foley,Bill_Clinton
Samuel_Comstock,Joseph_Platt
Frederick_Ouseley,Frederick_Ouseley
DJ_Cassidy,Robin_Thicke
Frank_H._Hiscock,Benjamin_N._Cardozo
Adrian_A._Basora,Bill_Clinton
Theodore_Roosevelt,Frank_Rice_(politician)
"John_Fremantle,_4th_Baron_Cottesloe","Thomas_Fremantle,_3rd_Baron_Cottesloe"
Michel_Debré,Charles_de_Gaulle
Léopold_Louis-Dreyfus,Gérard_Louis-Dreyfus
James_Bayley_(politician),Francis_Matthew_John_Baker
Jean_Spencer_Ashbrook,John_M._Ashbrook
Saddam_Hussein,Ahmed_Hassan_al-Bakr
Abd_Allah_ibn_al-Zubayr,Khadija_bint_Khuwaylid
Burhanuddin_Rabbani,Ravan_A._G._Farhâdi
Duncan_Cameron_Fraser,"Albert_Grey,_4th_Earl_Grey"
Coral_Wong_Pietsch,Barack_Obama
William_McKinley,Charles_Emory_Smith
John_Kerry,Olympia_Snowe
Jeff_Tracy,Bill_Paxton
Pramod_Mahajan,P._V._Narasimha_Rao
Ken_Detzner,Jeb_Bush
Woodrow_Wilson,Joshua_W._Alexander
Knut_Liestøl,Halvdan_Koht
Bob_Marley,Cedella_Booker
Houston_I._Flournoy,Ronald_Reagan
Randolph_Apperson_Hearst,Millicent_Hearst
Walter_E._North,Barack_Obama
Dorothy_Ayer_Gardner_Ford,Steven_Ford
Edwin_Meese,Ronald_Reagan
Rand_Beers,Barack_Obama
Margaret_Sullavan,William_Wyler
Sally_Brown,Claire_Corlett
Captain_Alexander_Smollett,Robert_Louis_Stevenson
Jacqueline_Kennedy_Onassis,John_F._Kennedy
John_Chafee,Richard_Nixon
Mark_Schulman,Cher
Margaret_McCain,Marilyn_Trenholme_Counsell
Cato_the_Elder,Tiberius_Sempronius_Longus_(consul_194_BC)
Ivan_Lendl,Andy_Murray
Martha_Fiennes,Sophie_Fiennes
List_of_Roseanne_characters,Dan_Conner
"John_Russell,_1st_Earl_of_Bedford","Edward_Seymour,_1st_Duke_of_Somerset"
David_W._Anderson,George_W._Bush
Yemişçi_Hasan_Pasha,Yavuz_Ali_Pasha
